SPEAKER|LINE_START|LINE_END|SPECIAL|CHAMBER
Mr. KENNEDY.|22536|22689|N|S
Mr. BUMPERS.|23048|23091|N|S
Mr. MITCHELL.|23095|23102|N|S
The PRESIDING OFFICER.|23103|23104|Y|S
Mr. MITCHELL.|23107|23114|N|S
The PRESIDING OFFICER.|23115|23116|Y|S
Mr. MITCHELL.|23118|23134|N|S
The PRESIDING OFFICER.|23135|23136|Y|S
e Mr. BUMPERS.|23140|23193|N|S
e Mr. GRASSLEY.|23195|23237|N|S
o Mr. PRYOR.|23318|23396|N|S
