SPEAKER|LINE_START|LINE_END|SPECIAL|CHAMBER
* Mr. BIDEN.|21811|21898|N|S
Mr. ROBERT C. BYRD.|22028|22031|N|S
The PRESIDING OFFICER.|22032|22033|Y|S
The PRESIDING OFFICER.|22039|22041|Y|S
* Mr. MELCHER.|22044|22100|N|S
-----|22404|22412|N|S
The PRESIDING OFFICER.|22413|22415|Y|S
Mr. ROBERT C. BYRD.|22949|22951|N|S
Mr. BAKER.|22952|22953|N|S
Mr. ROBERT C. BYRD.|22959|22963|N|S
The PRESIDING OFFICER.|22964|22965|Y|S
Mr. ROBERT C. BYRD.|22968|22972|N|S

