phrase|partisanship
registr book|162.073266297517
secretari treasuri|-90.1248502930384
feder court|-64.7585441584489
star servic|54.5599346552682
freedman save|51.7245841968475
secretari navi|-47.8043837061153
board audit|45.1979511565885
postoffic depart|43.4897937684936
foreign affair|-41.7941286762746
expedit servic|40.1705666551201
three precinct|33.0316052001467
rate interest|-32.47333280302
five point|30.7994883546825
admit evid|30.4549077469416
present represent|30.1219932832921
polic forc|29.8278930175591
foreign vessel|-29.7213599756628
pay debt|-27.4774970421169
great britain|-26.318222928174
tissu ballot|25.4460318573631
admit seat|23.7103982638681
american peopl|-23.2526866401728
american vessel|-22.9147499297816
treasuri note|-22.8037488359605
gold silver|-21.4602382837293
bribe vote|20.1200653295747
retir list|-19.8459354567432
surplus revenu|-18.6490764861691
becom satisfi|18.4639069160776
save trust|17.948995115874
mail servic|17.6536356902192
refund bill|-16.9964037139295
hot spring|-16.4475440157482
unregist voter|-16.3828962830491
increas servic|15.9196239416662
elect poll|-14.8404510378203
upon peopl|-14.4950083076424
improv navig|14.2613361884918
supervisor elect|-14.1558849170989
navi pension|14.0717896134033
naval offic|-13.7325868995257
great mani|13.4734087693644
origin hear|12.5304297692427
feder treasuri|-12.4606013703983
taxpay countri|-12.3572025131854
titl seat|12.2241926354376
rifl club|12.2224807310543
school build|-11.770560320349
orlean time|11.6717654673686
servic expedit|11.4440999804339
seven hundr|-11.1786815403194
vote illeg|-11.0807883933537
geneva tribun|-10.7000021051714
riot bloodsh|10.3232641302916
color men|10.187092100392
legislatur chosen|9.99894881243207
deputi surveyor|-9.85288012728142
tenth census|-9.76447985884117
intern revenu|9.50742642727302
erect monument|-9.40779672920639
arrest without|-9.25415149347113
number trip|-8.86039674810117
without process|-8.8431814992605
nation debt|-8.77940894463604
improp practic|8.6462279083586
eightyf cent|8.56407698696281
just due|8.4803145101736
ballotbox stuf|8.26917618316175
illicit distil|8.25687250881544
other citizen|-8.24868031161829
doubl interest|-8.19703040035163
ship island|8.063121695447
general deputi|8.0417767521124
believ oath|8.0011791361645
distribut labor|7.95297703292021
ton mail|-7.80530757285912
arm men|7.7692445426136
testifi truth|7.76654396180438
next place|7.73522815300243
legal tender|-7.68931316859592
examin pension|7.56802667647631
list navi|-7.51708586756681
surgeon navi|-7.37310609690382
move morn|-7.24299212835151
use polic|7.20647017129662
suffrag state|-7.06325215732463
opposit name|7.01020844000829
arm troop|-6.96310100705699
anonym letter|-6.7871276732387
eighteen year|6.77974428385513
pension depart|-6.75344238147646
six oclock|6.66838615901887
three hundr|-6.47069490115702
increas expenditur|-6.35469122259041
feder judiciari|-6.35369183482876
portion armi|6.34546189888853
assist treasur|-6.24969121793327
navig tributari|6.24751318154236
caus state|-6.1883152636669
polit opinion|6.18808540909306
grand petit|-5.85487615814045
claim state|5.83350124583408
perman reserv|-5.83232202040689
board surgeon|5.79829057010276
print proceed|5.794629748567
year valu|-5.77947974072312
vote inadvert|5.76358419541581
anoth suit|5.61815714000407
detect fraud|5.59850011417871
three cruiser|-5.59183440109555
appropri present|-5.57245207128162
indemn fund|-5.55112535375693
examin surgeon|5.54029592719599
pleasur govern|-5.47469646749685
end avenu|-5.40680139387028
elect precinct|5.38432024812837
account whose|-5.21802253734595
custer counti|-5.19792146110931
assist surgeon|-5.16885557394613
govern hospit|-5.16497657198902
xxi provid|5.10148532581411
union accompani|5.07496727096064
refund nation|-4.93828532250761
juror court|-4.93637558502266
receiv bribe|4.9294870127689
liabl point|-4.91427851016687
indian titl|4.82223201034863
three men|4.80756106465909
one port|-4.79941496252569
trespass upon|4.67039773430583
pension take|4.6683696566513
open count|4.64758397014271
fifteen hundr|-4.64205765812363
order stricken|4.59982399049399
rule articl|4.58387498974941
offer commit|-4.57901405443147
war depart|4.51404419047491
confeder general|4.50229590326194
hospit insan|-4.44044827279516
third articl|4.34903231393552
juror state|-4.32374485366943
state alon|-4.2893949948607
consecut hour|-4.28398928802622
indian countri|-4.27730868530022
san antonio|4.26258296325987
aid civil|4.25893666731429
humbl submit|4.25202597731264
elect regist|-4.21639120778916
withhold suppli|4.20363366705787
tribe year|-4.13883705633061
rank colonel|4.06517393694184
express titl|4.06002400988967
copi origin|4.02187470182016
bill suppli|4.00387871667597
hundr ninetysix|3.98755920931975
appoint citi|-3.98107959951621
cheyenn arapaho|3.9516697494185
seed distribut|-3.94644915060299
four percent|-3.90299278043499
cheroke nation|-3.86016844310129
actual disabl|-3.85681660582495
inspector elect|-3.85292956821333
natur citizen|-3.80515000773966
due railroad|3.8009057264294
equip transport|3.77925172206647
elector count|3.76799320010987
increas bill|-3.73241663307114
subsist depart|-3.73219212993975
pend prior|-3.73076566042263
interfer militari|-3.71738052792379
rate pension|3.69427412581687
liabl punish|3.66554152109878
rebellion govern|3.66265745950076
writ elect|3.60339136207624
understand honor|3.59464201079119
pack juri|-3.59402277607276
genius govern|3.58854250447091
metal coin|-3.57761512458953
feder congress|-3.57484977687253
last vestig|3.57186252003651
silver dollar|-3.54306637148391
subsequ congress|-3.53202397369366
arrest citizen|-3.49889399503285
forti fifti|3.45223313469955
friend pardon|-3.42358954223107
honest dollar|-3.41346399999531
fought union|3.40251828865788
seventi year|3.40052616614786
natur paper|-3.37535617911666
channel said|3.35030554091274
execut duti|3.31851462574065
construct gun|3.31547164804019
throw around|3.28695077213243
one rout|3.28140030282752
stand armi|-3.27717894106494
northern judici|3.24670822069762
muster servic|3.2299313940659
elect board|-3.22984219003741
