phrase|partisanship
benefit payment|116.502104413122
trade agreement|115.888515308718
feder reserv|-80.338843339408
undistributedprofit tax|77.0468294386144
nation defens|67.5869478192393
labor relat|-52.240954929584
war depart|-51.9556996102506
nation debt|48.0986493775984
puerto rico|-47.9561649362227
secretari agricultur|43.9432595418526
loan corpor|43.2514441023092
import public|-41.2398366497528
sale tax|38.7596450441314
wage hour|-38.1875035161472
soil conserv|37.470558405503
valley author|35.0672759115258
foreign polici|33.9016118115102
coast guard|-32.4393988979593
secretari interior|32.078203456887
nation labor|-31.8134186650876
chief execut|31.4351899932387
pay roll|31.2344999775464
navi yard|-30.8313001515825
owner loan|30.4839330253468
reciproc trade|29.1537717121338
american peopl|29.1324306739672
american farmer|27.982891011074
merit system|26.2096526611089
central valley|25.9290958785362
public health|-25.8756507784152
navi depart|-25.2038233083801
titl ib|-24.8401635251778
feder labor|24.7534448380091
postal servic|-24.6957431244965
conserv act|24.3531712645432
present administr|24.3163053653059
agreement act|23.7040366354659
nation incom|21.8751417504881
relat board|-20.6841952533749
tax bill|20.4741655029214
great smoki|20.410204736644
abl friend|-19.9779703128787
smoki mountain|19.5722307036738
human be|-19.2522872142257
air mail|-19.1758285913996
act congress|-18.7005626937884
comptrol general|18.3457737641691
nation guard|-17.6958704068801
relief fund|17.6484362282114
emerg offic|16.5963037496057
spell punctuat|16.3076345077829
spanish war|16.1217365576546
secretari treasuri|15.9001072657922
unamerican activ|-15.8322276999724
depart agricultur|15.7925610523884
one thing|15.7256509124589
great britain|15.6534533830751
air corp|-15.4929605676513
cent hour|15.3233124219073
disast loan|15.2750939618546
capit ship|-14.9749024389905
fals advertis|-14.5237326042996
honor bodi|-14.4372895725543
give presid|14.3774954021127
citi chicago|-14.0221879635593
state suprem|-13.7955929303785
depart labor|-13.6226664315011
lowincom group|-13.6003964416708
financ corpor|13.5023412816382
cost product|13.3861376193834
relat act|-12.8948630942295
uncl sam|-12.8449436341217
disabl emerg|12.381497148625
account offic|-12.3637380943165
virgin island|12.2479644671437
farm program|-12.2017142780964
children world|12.0681173699364
taxexempt secur|11.8853978499522
naval establish|11.7928869274353
gila project|11.5334455415839
wage earner|11.5023193392658
mail servic|-11.4919716787462
honest debt|11.3917629446758
foreign nation|11.3737692778832
farmer worker|11.3274610501728
jonescostigan act|-11.2573398452893
minimum wage|10.8115400153998
farm incom|-10.8008470099677
go ahead|10.7743755932015
panama canal|-10.6031195900121
interst commerc|-10.5869783486883
attorney general|10.4976368171675
san joaquin|10.4315913235721
militari train|10.3457259305379
farm bill|-10.1370238104053
american feder|10.0625587960831
adequ nation|9.99067413058415
discharg petit|-9.93601854485587
organ labor|-9.90731942480258
equal protect|-9.70558487777394
reconstruct financ|9.67207872473263
feder treasuri|9.65082183153243
distinguish friend|-9.54625547697714
commerc commiss|-9.41561311409567
oldag benefit|9.37995600702557
virgin wool|-9.26497728410816
general contractor|-9.24838645256951
local author|-9.12632342036312
devalu dollar|9.10337645964083
campaign book|8.93516610050944
francisco bay|8.83700865611579
channel interst|8.82693427150512
