phrase|partisanship
american peopl|68.6949451947351
natur gas|-67.6123920513073
minimum wage|65.0734921111758
rise support|53.8418940087429
tax rate|53.8104786002154
canal zone|49.7533885733699
distinguish colleagu|48.2311896286336
oil compani|-42.2682634740044
legal servic|38.7729016088626
budget resolut|-31.7386886744732
reserv object|31.125993653715
cruis missil|30.1996939513239
demand second|29.7543182856043
colleagu support|28.0740728739264
american taxpay|26.6419775132086
tax burden|25.9824486233742
public servic|24.1153817866206
oil gas|-23.5985847706836
congression budget|-22.9896518768177
interest rate|-22.8054132851761
feder reserv|-22.5953500381744
republ china|22.2500155913763
state depart|21.7690383562623
secretari agricultur|-21.6538658065354
civil defens|21.5900477322666
panama canal|20.6190547056775
task forc|-20.6041688764743
labor union|20.4809960719079
arm control|-19.5424650817441
tax dollar|18.5003202020479
econom growth|18.4531414967272
organ labor|17.9485586494406
farmer home|-17.7203449270291
trust fund|-17.1239665246875
labor relat|16.6411743977257
cargo prefer|16.4975357485709
servic corpor|16.4652876387226
nation energi|-16.3906704599609
depart agricultur|-16.3279863069145
perman tax|15.999515261749
republ panama|15.9705349320357
home administr|-15.9068552066288
clean air|-15.6576229650361
scienc technolog|-15.4195964020006
payrol tax|-15.1365234880376
special interest|15.1311609869241
higher tax|14.4414746766306
compli claus|14.158650747519
human right|-14.0452732905563
discharg upgrad|13.7076348436769
rate reduct|13.4559436941208
gas industri|-13.3122061969392
public health|-13.0109578333028
saudi arabia|-12.9632492856844
union member|12.8866799047316
reserv balanc|12.6018065518607
senior citizen|-12.4724186409092
special prosecutor|12.4613562373882
general revenu|-12.0378189183885
feder regul|11.9465386583204
famili plan|11.8430948702637
nutrit program|-11.8291663769198
commend distinguish|11.660494428667
metal nonmetal|11.6326955156075
govern spend|11.631677304862
fact matter|-11.621073423823
secretari interior|-11.5532288217163
invest tax|-11.5463595305389
lower tax|11.5211491996423
solar energi|11.4201491585914
first budget|-11.3714844989769
state local|-11.2998076034375
intern revenu|-11.1556510870094
medicar medicaid|-11.1510365268999
fring benefit|11.0713214908367
public hear|-11.0515754418953
nation labor|10.720157316976
tax increas|10.696337525945
export control|-10.627822896597
local govern|-10.471657948592
increas minimum|10.4319419956502
come back|-10.3821455957208
nuclear wast|10.3245815843387
tip credit|10.2913926931835
youth differenti|10.281176013503
save loan|-10.2679923049751
tax bill|-10.154211095358
tax bracket|10.00628923917
air pollut|-9.81157459800252
oil industri|-9.80513446446149
tax reform|9.71227102282072
abort demand|9.66089013128967
communist china|9.59515673369747
home health|-9.56817362323773
ballist missil|9.56272889331183
gas compani|-9.56184471973589
tax expenditur|-9.38836392434444
presid budget|-9.3434377008094
use saccharin|9.32095605419661
cubic feet|-9.23859117383922
save invest|9.21336443144018
crimin justic|-9.13379387425817
educ program|-9.12963605733467
assist program|-9.00501774568846
control act|-8.95247416549568
public school|8.93213308170016
postal servic|8.84150748725576
mental health|-8.73651567775817
oil equal|8.71636695373667
reform act|8.6576556474509
product liabil|8.58533125073794
provis contain|-8.57690428808129
general torrijo|8.56767717349802
air forc|8.567360352991
increas tax|8.50724066370515
seal bid|-8.50145058636346
reduc tax|8.38852577907711
ad hoc|8.24766531109731
merit select|8.20281634121894
bankruptci court|-8.18774122951995
capit format|8.15217965427765
salt ii|8.09655148686391
public transport|-8.05546391195452
militari aid|-8.05076901422154
school lunch|-8.03935145348797
govern regul|8.02191667398619
point view|8.01933912505545
zone panama|8.00265662110425
servic job|7.99633620350599
feder employe|-7.99371661628346
liabil insur|7.99170404125523
nuclear energi|-7.85875986984111
welfar program|7.82406649014236
high tax|7.78647425765494
unit nation|-7.74305589035478
freedom choic|7.68818235473707
veteran prefer|7.63100743714189
thousand cubic|-7.6273727574735
rural develop|-7.62359852839121
construct industri|7.60901852821878
common situs|7.58990151784939
puerto rico|-7.57844927737749
unborn children|7.55525781454166
impact aid|-7.54480042218958
pay rais|7.47503422044918
offic manag|-7.33109205682501
palm oil|7.32521358143548
relat act|7.31457441850806
nation debt|7.23904231092338
labor reform|7.09560307132007
support presid|-7.03815357784347
famili farmer|-7.02086356549785
year ago|-6.99638566872996
labor manag|6.9955420143673
artifici sweeten|6.99118089999357
crude oil|-6.96210844134233
prime sponsor|6.95110342059544
amnesti intern|-6.94133795845668
creat job|6.92739254941991
feder bureaucraci|6.92631156722519
union organ|6.90560014783883
coal mine|6.84391353429686
breeder reactor|-6.8388081685773
health safeti|6.83040939381089
older american|-6.81778996853964
forc buse|6.74855858452882
nonmetal mine|6.74012083257574
billion dollar|-6.71818149475585
red china|6.61766206597045
gas produc|-6.56123563377052
human life|6.53053997763858
health educ|-6.45443709097477
vocat rehabilit|6.44012742178438
veteran affair|6.43412427309258
labor depart|6.40985565375705
unemploy rate|-6.35886283295328
feder control|6.32875826278924
safeti act|6.32258097706119
oper subsidi|6.26441935672336
structur unemploy|6.21065770407581
soil conserv|-6.18229031460915
fund abort|6.18163473498371
big labor|6.15388431522774
titl ix|-6.14994739649014
feder court|-6.11928143062989
steve biko|-6.01626900453534
give away|5.95206230762415
amend delet|-5.95126379278109
follow fashion|5.91826329118196
million barrel|-5.90518074145705
budget process|-5.86700988597735
natur resourc|-5.84212663773373
growth rate|5.79895497308329
prevail wage|5.7986528767829
reorgan plan|-5.78757615585476
offici expens|-5.75608766570625
street journal|5.75320628661504
million american|-5.71778901359055
neutron warhead|-5.71666272429419
cost contain|-5.65959357165655
