phrase|partisanship
silver dollar|-114.045639566934
yard dock|65.0412670936042
bay citi|-63.1424933249812
secretari interior|62.8759042873843
chief engin|55.5081059775378
increas salari|-51.6201031656094
pacif railroad|-48.936673401188
inland postag|-43.4515384891715
secretari treasuri|-43.3805926760659
citi saint|42.8283507258071
treasuri depart|-41.970759622858
thousand men|41.5891824614879
navig compani|40.8127925018401
central pacif|-40.5004794444838
bureau yard|40.3304096972849
secretari war|39.1221687454876
said territori|-38.2128929836891
demand second|-38.163796306798
union pacif|-38.1510770399814
school age|38.1051082001912
equip recruit|37.3274995736823
civil engin|34.0090209079789
staten island|-33.6771310648687
great britain|-32.1170836961481
color peopl|30.8713907774816
public servic|-30.8422898067955
carri mail|-29.841232091068
secretari navi|29.3594308067619
sea inland|-28.7301811784231
feder court|-28.2182437652851
school fund|28.0737393397887
norfolk navyyard|27.3285699357438
silver certif|-25.0129011175888
chief bureau|24.6225008355229
steam engin|24.3633281530014
twentyf thousand|23.3879909899722
special examin|-22.9160545509054
american peopl|22.1639635653775
two dollar|-21.7363440075672
intern revenu|-21.3877941354823
account offic|-21.3645889272155
one thing|21.0325566369906
sea postag|-19.6872548113856
island sound|-19.5432796097416
southern pacif|-18.8468724761877
pension legisl|17.9684838181636
chief bureaus|17.741069041522
cattl syndic|-17.5317776542711
trial trip|17.3945921464172
sink fund|-17.130168616464
coinag silver|-17.0596338266638
act congress|17.0292159072097
bureau steam|16.4371682065999
knot hour|16.328774881569
cheroke strip|-15.7680517754605
trade union|-14.8572254243521
seventi year|-14.7904133981029
public debt|-14.7170281935293
assist commission|-14.4266283856577
nation treasuri|14.0948459111895
relat rank|13.9992667023509
old soldier|13.8588171035967
busi principl|13.8324191618533
offic treasuri|-13.7974522233717
appoint list|13.7242676109937
increas expenditur|-13.0998594149043
claim agent|-12.9300218203386
harbor refug|12.8376725814452
economi public|12.5688585693276
bureau construct|12.3320447795576
bureau provis|11.9560356017005
ton displac|11.9525269647232
saginaw bay|-11.798738213376
put circul|-11.4676742839083
volunt soldier|11.2606872424431
depend parent|11.2472329872318
hydraul mine|10.5988646976963
road built|10.5466219047038
demand liabil|-10.4963199393662
common school|10.3925508072769
internalrevenu system|-10.2924269801083
citizen third|10.2294903515996
naval constructor|10.2279666937089
test gun|-10.1862500082925
southern state|10.10549694183
american steamship|-9.9508079900122
endeavor destroy|9.84351358712401
distinguish friend|-9.80303826188043
depend relat|9.4225082100748
tariff tax|-9.1085814833924
privat secretari|9.08985367117009
american ship|-9.01024183090701
daili labor|8.98728031299129
salari minist|-8.80959312445985
mail pay|-8.77920242183151
present year|-8.68646404391511
line offic|8.61898489759976
assist engin|-8.61004348698654
bureau equip|8.50891665776534
instead eight|8.47376334849996
establish court|-8.43921989336967
taxpay countri|-8.34188890931798
soldier sailor|8.33643181684173
public treasuri|-8.30584866171196
entitl pension|8.27281672158995
patern govern|-8.23185811902182
definit locat|8.22579028308564
make channel|7.90537930896146
transport passeng|7.7633761526256
sixth congression|7.75223243585394
genuin butter|-7.73120194871968
bureau system|7.70359998743241
sturgeon bay|7.62123878033166
exunion soldier|7.36912147687605
tenth congression|7.20036028314704
recess legislatur|-7.17091609395491
examin surgeon|-7.1338593244548
dollar silver|-6.95144094346969
fifth auditor|-6.89960840647309
said board|-6.87091134375022
militari governor|6.82320098426455
improv navig|6.7970315375606
gaslight compani|6.78740186897803
take iron|6.77280259631339
upon retiredlist|-6.72021819719011
reason appear|6.52901217208782
word full|-6.5257974572933
materi construct|6.48117729545533
degrad labor|6.39030237189848
minist china|-6.31199055839705
other citizen|6.17931500247485
union soldier|6.17796461159188
judici ascertain|-6.00241831824458
portion territori|-5.78087656920829
naval establish|-5.60145928951772
rate fare|-5.57225470592065
nation govern|5.56666084067872
prescrib test|-5.54603819849771
femal suffrag|-5.4610418259419
confeder armi|5.42098104776374
mail unit|-5.39218954626358
word color|5.38408337856497
petit sundri|5.31390629535114
sever bureaus|5.30687970444703
steamship line|-5.23350817807604
conduct offic|5.20225075001958
confeder servic|5.14944283460299
foreign affair|-5.0641790928675
armi republ|5.05951388768821
profit expend|5.0530311011194
ordinari expens|-4.94034053464637
fare charg|-4.93404804595183
superintend foreign|-4.9031675958657
mail american|-4.87470305149561
opinion attorneygener|-4.87197775237759
dollar circul|-4.81665884404435
color school|4.81168639111095
privat charact|-4.80280669990325
intermedi point|4.79092243534648
gold coin|4.72803329783654
relat introduct|-4.72661601888458
paid mail|4.66347868547604
enlighten world|-4.59583354913978
lighthous establish|-4.53652104503826
pension increas|-4.53198368393205
assembl territori|-4.52390551856934
disabl depend|4.50592940043622
expressli except|4.50564595663239
militari telegraph|4.49082631670544
pacif railway|-4.4504496409327
orlean exposit|4.44610829085686
erect build|-4.44595652515155
compet line|-4.41123022040562
secretari legat|-4.40243116358465
superintend lifesav|-4.37285307860574
seven thousand|4.32529428417938
charact reput|4.31899961787558
fisheri question|-4.31695158507367
paid interest|-4.2993144210704
driven back|4.24663397389593
greater compens|4.24297682967534
offici paper|4.22673340103536
commonschool educ|4.18563959392428
measur valu|-4.18491149690488
feder armi|4.16074559149713
illiter voter|4.11525193725058
state execut|-4.04215405525446
boardinghous keeper|-3.98568912070853
studi agricultur|-3.97618277585834
pay subsidi|-3.9040131331443
salari consul|-3.87690186294752
sale oleomargarin|-3.82331262331638
tariff taxat|-3.81468407653704
charg much|3.80938679284226
present commission|-3.78301815873226
organ navi|3.77843582326683
signal offic|3.76843926829898
intern navig|-3.73900149505238
cavalri artilleri|3.72998095393009
chronic diarrhea|3.71305454459413
duti assist|-3.6954293100272
liquor wine|3.68617397449649
knot speed|3.66529005841431
former administr|-3.66367711788871
industri board|-3.65574959012831
revenu bureau|-3.61858311360688
educ indian|-3.60347314733029
move morn|-3.56914982849158
gadsden treati|-3.56473176866658
general hazen|3.56394174732477
great estat|-3.54383901637354
prevent fraud|-3.52391956050056
govern shop|-3.51833501710893
refus carri|-3.4852243575682
gold treasuri|-3.4833436039728
complet accept|3.46588428571114
structur weak|3.41321274812406
pension pension|3.40847607545771
majorgener unit|3.40201876941677
cottonse oil|-3.38474735045744
gun fortif|3.38458279912545
recruit station|-3.36371503581535
purchas valuabl|3.32621655729813
northern pacif|-3.29450332836824
pay silver|-3.27098457063974
equal bounti|-3.25100767349432
get silver|-3.2411893014352
commission educ|3.21874546803088
also petit|3.21400058017505
salari propos|-3.20792441313918
citi chicago|-3.17700188947877
charg receiv|3.16464335212845
anybodi earth|3.14305733486389
tonnag pass|-3.10853564491429
terr haut|3.0973225364965
civil life|3.08319479217375
loyal govern|3.07754105409721
assent state|-3.07710014389135
increas mail|-3.07268581027695
receiv silver|-3.05857168264148
pass pension|3.04656481467635
navi pension|-3.04259415567276
origin entri|2.99512789644354
dock navi|2.98671210190362
fix ratio|2.97505299623664
built time|2.9730605359195
word sale|2.94815222290125
disabl perform|-2.91603273847819
chines minist|-2.90294962768349
acr made|2.8659088102538
subsid steamship|-2.8631757937283
line definit|2.85970048709474
manifest error|2.85543987575589
establish lighthous|-2.82374421950859
limit twenti|-2.78781232716744
cumberland sound|2.78240108828331
consular bill|-2.7564605526141
thirtyf year|-2.75233130882427
pension depart|2.72650481942186
next ensu|2.70717168754952
present worth|-2.70502848826732
item expenditur|-2.70347037110709
payment clerk|2.70291609704177
subtreasuri unit|-2.7012035049393
method investig|2.68931871341342
liberti enlighten|-2.68606937383721
back upon|2.61757207800804
two corpor|-2.61013828939884
old comrad|2.59168720922449
construct postoffic|2.5346582324588
patent offic|-2.52123775323353
secretari territori|-2.5143042677309
muster servic|2.50690095624197
conform present|-2.49423489373995
journal relat|-2.46792770784522
parti produc|-2.45851956435776
publicschool system|2.44653719119243
silver payment|-2.44079182907198
doubt subject|-2.43230629372067
strict compli|2.43042289117737
boat run|2.42819310373901
produc gun|-2.42464164465389
canal compani|2.42137362413997
find book|2.41549942317374
test two|-2.40723852812888
recommend naval|2.38605088463499
postag mail|2.38250810914869
sergeant compani|-2.36976897582581
class freight|2.34411296678204
continu till|-2.33940175402788
broken health|2.33898129047709
comedi error|2.33287157795861
general schofield|2.32695706492335
true polici|-2.32195770430453
make fire|2.31924140789502
final receipt|2.31621519955044
author common|2.27838759583489
claimant make|-2.27507895005477
transport rout|2.27150045072562
allow print|-2.26213155517431
better pass|-2.25908481885559
pension countri|-2.25409307785865
quarter end|2.24864020647678
equal pay|-2.2482945614204
interest upon|-2.21592261525862
divis bureaus|2.19901028927949
soldier depend|2.19492946474366
follow claimant|-2.18605828855526
honest purpos|2.18574724263654
flag countri|2.173197951777
follow honor|2.17119887639175
dollar note|-2.16347760960925
local engin|2.16223648252539
two lock|2.15271206948749
happen resign|-2.15187384843455
oppos pension|2.14992309355107
quartermast store|-2.14842616516345
one twos|-2.12966205743496
valu given|-2.12133234684493
genuin articl|-2.11981921922276
treati indian|-2.11848645218176
fortyeight million|-2.11300069749913
charact men|2.11097017206873
legal exist|-2.10137393194471
set defianc|2.10051203995209
plan method|-2.09975341084232
men entitl|2.07613747051697
peopl portion|2.07207187232669
privat confidenti|2.07142757954158
pacif line|-2.07053959276378
dollar contain|-2.04758777888988
keep treasuri|-2.04276095283998
general agent|2.0343130582706
compens carri|-2.03417425030334
dismiss servic|2.02030001737621
list offic|2.01062212869254
mechan colleg|-1.97022852474691
word railroad|1.9625485399667
save union|1.96126772906353
juror wit|-1.95491652945754
various recommend|-1.95049072999979
remov appoint|1.94854281577513
substanti similar|1.94559742064589
necess commerc|1.93976533476773
dollar greenback|-1.93869096477291
honor acknowledg|-1.93279744405434
reform administr|1.92949891294355
faith constitut|-1.8920749642494
design common|1.8872403987451
depart possess|1.87639100135799
servic commiss|-1.8757570823274
prohibit alien|1.85778563831969
approach build|-1.85355231527921
suspend offic|1.85086212928715
follow estim|-1.85011204909207
one bureau|1.8358176565849
map definit|1.82893708618293
indebted govern|-1.8275742408337
opposit admiss|1.81578700800455
commerc citi|-1.81151147742347
select chief|1.81057590684068
polit contest|-1.80563822867958
clerk annual|1.803171070762
better adapt|-1.79719013915237
citi norfolk|1.79637912815284
result incid|-1.78899176828746
extraordinari expens|-1.785067389301
upon alleg|-1.78488445230835
widow one|1.78273596121048
far inform|-1.78187753782314
certif denomin|-1.7811440449252
satisfactori evid|-1.77493180959191
passag pension|-1.76130377767716
manufactur arm|-1.75938692424068
class expenditur|1.75576245998468
pertain offic|1.75095082073036
interest pension|-1.74917234971644
evid furnish|-1.74870306184494
motiv influenc|1.74605367835148
close mint|1.74271914191662
vessel own|-1.73162070045677
portag lake|1.72743186194136
tri convict|1.7273560662779
effici public|-1.72632084112386
annual produc|-1.72496875711084
ship island|1.72472493002772
confeder line|1.71870692782134
said station|1.71518794356417
open count|1.70950055984108
larger denomin|-1.70897494159216
number regiment|1.70679567016681
rate san|-1.70676307508834
mistaken statement|1.70623939365342
adjutantgener armi|-1.696030734773
found expedi|-1.68285767173932
odd section|1.67757933985708
exist except|-1.6660016926062
independ treasuri|-1.66093705302682
war among|1.65752433551938
salari employd|1.65513935907497
carri parcel|-1.64788304163264
whole indian|-1.64647318636804
action grand|1.64367914931991
enter naval|-1.64323074751016
bodi soldier|-1.63645818125824
sinc servic|-1.63635823844455
bill quiet|1.6178127279353
larg foreign|-1.6092179877163
previous paragraph|-1.59539198223901
right stake|1.58613137449766
lighthous bill|1.58375402329271
navi grade|1.58099355554554
accru pension|1.57869492061267
recommend chief|1.57805426541691
local traffic|1.57584601445886
owner owner|1.57574918153849
friend pardon|1.57471432629662
purpos appoint|1.56763058823074
prior lien|-1.55468991495738
silver legal|1.5517530991996
extend system|-1.55100370596983
upon contin|-1.54935957681335
fact judici|-1.54450788439736
serv gallant|1.54389987253051
appli purpos|-1.53311167793388
silver basi|-1.53109335856506
point line|1.52966358273928
care preserv|-1.52740597043174
legaltend charact|-1.52048773311415
limit thirti|1.51745956177285
sioux citi|1.50196236507626
certain salari|-1.50001873764043
properti railroad|1.4848988210838
defer view|-1.4810943541803
upon accumul|-1.47988602136965
extend jurisdict|-1.4730330966081
charact offic|1.47118793758176
great transact|1.45962745957315
upon pretens|1.45497049667201
resist passag|-1.44796664970257
pension ever|-1.44683284114881
compani parti|1.44403831437863
offici sourc|-1.44303467206274
examin special|1.44293311967933
refer engin|1.43904767707104
class legisl|-1.43671591605559
pend upon|-1.43639980224996
also view|-1.43237038411142
educ illiter|1.43184941037752
favor improv|1.4311997617649
technic ground|-1.42971439210134
sundri bill|-1.42899956094962
local point|1.41681769325665
eighth rule|1.41253710727402
year silver|-1.4107707247723
armi union|1.39783889288051
time son|-1.39523744003061
left secretari|1.39360947072725
right trial|1.38960771717673
reject nomin|1.3881998367616
salari differ|-1.38196054525528
battalion regiment|1.37907920883526
expens whole|-1.36516940850372
come plead|1.36457925727216
sentenc courtmarti|1.36434340093751
contend right|-1.3643322714256
construct schoolhous|1.36152038277009
legal relat|-1.35857099499162
busi territori|-1.35480880892438
necess servic|1.35319332932447
send claim|-1.35197965058254
commenc proceed|-1.34994214750932
dollar demand|-1.3476696919498
charg control|1.34321636961277
denomin one|-1.34181432763414
repeal timbercultur|1.33771412774234
basi distribut|1.324267872939
two five|-1.32204314579327
dispens follow|-1.32074345488498
monetari unit|1.31997028046669
three precinct|-1.31600767410847
furnish currenc|-1.31555212829583
men reenlist|-1.31549501946964
