phrase|partisanship
arm control|-102.99957410332
nuclear war|-81.9001865134946
mx missil|-80.0997080342038
tax increas|76.2250139054917
american peopl|72.8164165474822
school prayer|53.9611330460022
nuclear arm|-50.5232849023457
side aisl|46.7565535979421
year ago|-46.5901159385164
rais tax|46.4091135415893
human right|-45.4940482516985
el salvador|-38.3601815957316
feder spend|37.5895518470758
debt limit|36.8813801561689
hazard wast|-33.7751071189097
reserv object|30.6322238980819
bargain chip|-29.8204654594455
public school|28.9129818478658
miss children|28.7261062329721
unemploy rate|-28.6217917864748
base mode|-28.5656079859192
million american|-27.6022916034728
weapon system|-27.4706286183718
come floor|27.4049866794125
lineitem veto|25.7839243111604
discharg petit|25.6986418022019
enterpris zone|25.6101883099019
militari aid|-25.0394159680597
vocat educ|24.7993457465974
nuclear freez|-23.8911600991745
prayer school|23.4782946961623
special interest|22.5429117687647
increas tax|22.5158158250501
mutual verifi|-22.1418333227977
author bill|21.6625314553338
public health|-21.5808009274868
first strike|-21.5153842290816
budget amend|20.6686035593721
militari spend|-19.8406769311451
natur gas|19.5186615527151
state soviet|-19.0345830495119
world war|-18.7377338011364
nation debt|-18.5854266226799
air forc|-18.4847682889324
arm forc|-18.4129752924647
job bill|18.3846101483774
illeg alien|18.3368641609395
budget author|17.8781467998909
econom develop|-17.8741761019354
chemic weapon|17.7267061396721
debt ceil|17.5892063575588
budget resolut|17.526934585113
tax rate|17.3059015042412
central america|-16.9872021600448
arm reduct|16.8684461170308
reserv balanc|16.771850355569
feder reserv|-16.7666740493189
welfar state|16.5951782641452
depart agricultur|-16.2184374245812
famili plan|15.7674476112616
higher tax|15.6906145563212
feder deficit|-15.4963704295683
unit nation|15.4662411779836
administr propos|-14.8928508391181
subcommitte energi|14.678988775908
vietnam veteran|-14.6220723874683
extend benefit|-14.6053809625695
administr polici|-14.4366798602877
trade deficit|-14.4017920118991
minuteman silo|-14.3834764316312
bill floor|14.0731350565254
chief staff|-13.9581297013672
reserv board|-13.7607525198875
just want|13.5869755908129
cruis missil|-13.5024467960608
million ton|-13.3932814069047
voluntari prayer|13.340088777426
think import|13.1165866270325
export subsidi|13.0849830094686
rural america|-12.8337418209229
educ program|-12.7769602989588
soviet govern|-12.764102337402
star war|-12.6475525437084
demand second|12.5937418678805
agent orang|-12.5758001009472
state local|12.5243675541217
nutrit program|-12.2517089283978
billion tax|12.245498363785
govern spend|12.2245536686598
crime packag|12.081567456172
quota increas|12.0488765053755
environment protect|-11.9533344723703
senior citizen|-11.8926597308457
militari assist|-11.8722816043434
appropri process|11.8166531645762
farmer home|-11.7980583278639
joint chief|-11.7668830522247
civil war|-11.7013584614159
econom growth|11.6072469989816
puerto rico|-11.566828672203
take look|11.5287071657181
war ii|-11.5012399306005
anatoli shcharanski|-11.4071646109406
drug abus|11.3612538170774
central american|-11.2865440281105
death squad|-11.262457378565
billion deficit|-11.2138808571576
latin america|-11.1308008006448
defens depart|-11.0765541686323
creat job|11.0463957163245
crime control|11.0335950594596
tax credit|11.0215947439611
soviet jew|-10.9835084147846
brought floor|10.845411640464
entitl program|10.7562423467673
home administr|-10.7036655666917
verifi freez|-10.6664607279458
pik program|-10.5968291615608
san diego|10.5682021729412
credit card|-10.5666732098275
year administr|-10.5466613720322
make sens|-10.5040420526567
million peopl|-10.4949256584493
right act|-10.4870558721831
titl ix|10.4823319527662
