phrase|partisanship
oil compani|-130.431095777935
american peopl|-71.5790268549276
rise support|70.2606617520113
legal servic|69.3311654579744
minimum wage|66.1677924746897
oil industri|-46.2450835430006
unit nation|-44.8797148985274
interest rate|-40.4413512180927
tax reform|-35.3238194355334
human right|-32.6268287004137
school lunch|-30.1671496078677
colleagu support|29.0163836304697
surfac mine|28.99866957533
support bill|28.8317034746902
militari aid|-28.4860610261287
feder spend|25.4381220099718
distinguish colleagu|25.375945972342
vocat rehabilit|24.8626245731903
billion dollar|-24.714619966404
public financ|-24.1575264759795
wound knee|22.4269346730341
defens depart|-22.2810461875284
atom energi|-22.0304815406233
energi crisi|-21.2495304988904
militari assist|-21.1178389428249
health educ|18.9569188358668
support legisl|18.8224244370237
mental retard|18.0585235425628
demand second|17.9349478847791
republ china|17.8081504172639
minimum tax|-17.7593325884739
reserv balanc|17.53827144167
state local|17.1258745231774
natur resourc|16.7310632811835
special prosecutor|16.6984818469627
tax relief|-16.4914350130629
support confer|16.1607407178404
compli claus|15.980077790596
solar energi|-15.9566112700945
surfac owner|15.185979071473
youth differenti|15.0506563031145
year ago|-14.8086876116075
foreign assist|-14.7673781812427
lunch program|-14.7614778418441
local govern|14.7322187941313
million american|-14.706546288258
puerto rico|-14.6821212493827
fiscal respons|14.6181383545703
state depart|-14.5420540739707
forc buse|14.4550189085762
econom polici|-14.3602001881723
feed grain|-14.3092815354799
death penalti|-14.2120504605234
outer continent|14.1675959912392
associ remark|14.1429556270633
high interest|-13.8984255760206
latin america|-13.7411408469432
deepwat port|13.7408450002985
backup center|-13.4587307082808
offic manag|-13.374417628121
windfal profit|-12.929596777552
trade bill|-12.8343744854445
justic depart|-12.6716363023462
panama canal|-12.5845584850745
comptrol general|-12.5318052267933
manag budget|-12.5206608459091
govern spend|12.4700447778519
tax rate|-12.4699952235245
task forc|12.3369336354716
consum protect|12.2912628577655
increas minimum|12.1812600335755
mobil home|12.1319908497834
continent shelf|12.0716127631677
trust fund|12.0573099643142
impound fund|-11.8899422163115
feder reserv|-11.7751545357138
payrol tax|-11.7689158873924
safeti health|11.6426646172706
depart agricultur|-11.6260632794238
geotherm energi|11.5939017559882
servic program|11.547792136523
account offic|-11.4461783542058
tax credit|-11.4016207656696
crude oil|-11.3483108070299
collect bargain|11.1590167398422
constitut right|-10.6820139363149
defens budget|-10.4759224031341
intern secur|-10.3873483406755
clean air|-10.2699571747569
colleagu join|10.2386014102189
budget reform|10.2350625261828
attorney general|-10.1858256200083
energi polici|-10.1636583885384
depart labor|10.1571110903271
annual rate|-10.1123223118617
flight pay|-10.0198594206992
one thing|9.94812813008113
billion year|-9.94777222752074
increas suppli|9.85862006949446
action agenc|9.73642313379813
nutrit program|-9.30665745532928
oil produc|-9.19922645280015
petroleum product|-9.18125887464
reserv object|8.91959578458021
energi shortag|-8.9059187747697
corp engin|8.89198676810601
give presid|-8.87754067313427
natur gas|8.85228750203796
safeti act|8.83524931643036
public health|-8.79854549607405
spend ceil|8.78434980737221
tax dollar|8.75298256949339
nerv gas|-8.73445630624425
juvenil justic|8.6321653035444
reorgan plan|-8.58801324799546
commend distinguish|8.51828049254196
tax system|-8.49982351022996
budget estim|-8.43288366922007
secur number|8.42905599467418
labor union|8.39559401645685
educ agenc|8.3752792191963
present administr|-8.31628098910621
revenu share|8.24883775075318
presidenti elect|-8.22938106612753
nuclear materi|-8.21146314072818
econom growth|-8.18323887605351
think import|8.12679100484005
local educ|7.88390679830665
school system|7.8674025261513
stabil act|7.80838908163404
tax loophol|-7.76004194761229
turkish govern|-7.73620355235583
american worker|-7.71315148377167
presid budget|-7.69505443203202
mani year|7.68183155272238
air forc|-7.62648480033696
impact aid|7.60735941767483
deplet allow|-7.55067602891294
million barrel|-7.54298306435417
foreign militari|-7.53606235799908
san francisco|-7.53583326693102
dairi farmer|7.5087072643262
foreign polici|-7.44899085432978
unemploy insur|-7.41212820045432
highway trust|7.36953336805082
servic corpor|7.33338782638851
freedom inform|-7.31159211303426
chemic warfar|-7.27401377826572
deficit spend|7.25881297275847
arm control|-7.25539702303551
pay tax|-7.142545011683
general account|-7.1278711236609
check account|7.05956271050707
safeti belt|7.04373380097143
domest oil|-7.03901551515045
alaskan oil|-7.03389795485839
big oil|-7.00650052538265
local level|6.98341375360002
intellig agenc|-6.94975623009879
loan program|6.92805891220354
poor peopl|-6.92720340939293
nation health|6.88480086241758
secretari agricultur|-6.87049399862715
inform act|-6.79416647394183
nation energi|-6.73488917733239
saudi arabia|-6.73447652106745
million bushel|-6.71328557456347
nuclear energi|-6.66949358580607
support rule|6.64713029105516
labor relat|6.6006129392714
intern revenu|-6.5263766217762
cargo prefer|6.51306300241353
occup safeti|6.50245476688224
execut privileg|-6.49410192211465
development disabl|6.42865564276028
mass transport|-6.41352746090073
protect act|6.36492223280084
million ton|-6.33439726901916
ero data|6.25953293444266
coal mine|6.23848899603988
foreign tax|-6.23346387788453
tax prefer|-6.20786599786182
mortgag insur|6.2012779367167
educ train|6.16431122374597
emerg medic|6.14474685331463
rural america|6.06128480372223
oil product|-6.03750930898485
persian gulf|-5.93456947917474
presidenti campaign|-5.9210443319458
seat belt|5.89221878023876
pay rais|5.88572258652961
energi resourc|5.87842901279272
prevent control|5.87753474666255
revenu servic|-5.87138536035088
oil co|-5.80251918853366
govern control|5.79630000435061
rural develop|5.79343639751613
revenu code|5.78934401375939
trade reform|5.78471902598002
trade polici|-5.75426988244434
genocid convent|-5.75153909457101
renegoti board|-5.74271134172477
militari budget|-5.69771775067911
air pollut|-5.69409563380046
reform legisl|5.67683821123124
veteran affair|5.63694260975721
secur council|-5.6065616729768
econom develop|-5.58489071330583
interest group|5.57312793999122
nuclear reactor|-5.56820759730041
disast loan|5.56784405570733
nation labor|5.55862710133125
bilingu educ|-5.55447264621032
cubic feet|5.55033140048537
time zone|5.50648773085069
rural communiti|5.48962522218516
chemic weapon|-5.48724624788797
safeti standard|5.46313999539667
medic servic|5.45894114563989
standard act|5.43991691558419
militari sale|-5.43866786435092
san antonio|-5.43436403862027
american public|-5.4335836416824
petroleum industri|-5.42307671734255
emiss control|5.4177150016577
press releas|-5.41486912941986
emerg petroleum|-5.38896917127342
letter credit|5.3744835136148
discuss debat|-5.36605428743879
fuel oil|-5.35369221414708
educ welfar|5.31081332846299
american consum|-5.30145733980474
nation cemeteri|5.27917998670119
doubl bottom|5.23951735723179
nuclear powerpl|-5.21051496207176
standard oil|-5.17399673405932
enterpris system|5.14006690626841
rent control|5.12133518406085
puerto rican|-5.1165714865977
critic import|5.11624045397116
protect american|-5.10571451976455
billion tax|-5.10566425078658
area critic|5.08276218390727
nofault insur|5.08222854500913
busi communiti|5.06035496843815
nation commiss|5.05504643769035
secur tax|-5.04564124383953
public transport|-5.04313647387914
class action|5.04096254851937
consum interest|5.03603135983705
nation wildlif|-5.01968193601946
commit troop|4.99833950749471
secret servic|-4.99058502418455
canal zone|-4.98062900806593
tax break|-4.9361514763558
capit punish|-4.91954119546353
oper subsidi|4.89610503166848
unemploy rate|-4.8812741202245
wage increas|4.85232160862484
hear aid|4.82773117615079
human life|4.82496424017254
rhodesian chrome|-4.82494540739527
unborn children|4.80431261496586
food shortag|-4.80301701418765
administr polici|-4.76674771017842
take action|4.73332412601138
join support|4.73202921834394
voter registr|-4.72501056151904
heat oil|-4.70609139819508
transit system|-4.69524264784864
state plan|4.68973759780162
open hear|-4.64516544695876
perform abort|4.63713114960359
right act|-4.61207472832781
farmer home|-4.56833436754387
food assist|-4.56627287682571
budget propos|-4.56305683136576
aid bill|-4.53341953158466
import note|4.53301309901439
motor vehicl|4.52852678452189
standard time|4.52454759980507
campaign fund|-4.51509223886785
support passag|4.51356485234706
home health|-4.44941216908446
fire safeti|4.44602910574213
coal surfac|4.44350195472553
support presid|4.43098773328145
studi area|4.42084751189299
nuclear technolog|-4.39958827769237
vietnam veteran|4.39828478468991
poor children|-4.3980784143445
fuel energi|-4.39566944817716
health servic|4.38711789896152
trident submarin|-4.383470091068
coolingoff period|4.37929224398943
solv problem|4.37425630808581
right privaci|4.36268672477148
tax bill|-4.35745749190275
bad need|4.34385225966364
assist program|-4.34248289799595
drug abus|4.3384903828022
labor manag|4.32234912283591
san diego|-4.30423634163054
american oil|-4.28035415022062
quota system|-4.27664654422748
nation guard|4.26575282117938
feder trade|-4.2644872485046
runaway inflat|-4.25978465523638
indian ocean|-4.25927020144225
servic attorney|4.2582079311349
properti tax|-4.25238032731148
school year|4.24323153007441
age blind|-4.22833948446948
administr want|-4.21375778286825
juvenil delinqu|4.2025726067227
vote right|-4.19001765990783
nation debt|4.18133271102276
oil import|-4.17977368481234
american taxpay|-4.17219108202267
abort demand|4.13746659572809
gi bill|4.12973911608916
guard reserv|4.12938980762474
rail passeng|4.11204218218461
illeg alien|-4.10806902318864
tax code|-4.06533778505141
fire problem|4.0605228233834
urban transport|4.04011741077461
home administr|-4.02453083826823
increas product|4.01925452431478
multin corpor|-4.01436232160916
administr fail|-3.94903505200024
feder control|3.9388276485491
student loan|3.93170618753996
export licens|-3.92922739500832
econom opportun|3.92812795626963
appropri process|3.92360751939284
privat enterpris|3.89356156323888
suppli demand|3.88496360208835
labor standard|3.88379414512569
local school|3.87372316331279
grand canyon|-3.85434294276075
automobil emiss|3.84294904513537
armi reserv|3.84277736052464
inflationari impact|3.83555415923099
life unborn|3.83272074881092
technolog capit|3.82610246543473
like commend|3.82417193696723
base close|-3.82156797007909
eda program|3.81398817716645
blind disabl|-3.80150602501715
titl instead|3.79089874810824
wildlif refug|-3.78770004364356
great lake|3.7499943607393
communist china|3.7440271106232
petroleum alloc|-3.7399809538198
side aisl|3.73226307688299
year administr|-3.7243825763373
wage rate|3.71210116853238
presid lyndon|-3.70790311326226
central intellig|-3.69159872073141
thrift institut|3.69147755038312
prime sponsor|3.68224062786313
develop countri|-3.68115537007111
nation lotteri|3.6678051777375
health act|3.66550167238123
railroad retir|3.66243692415085
growth develop|-3.657883223325
public offici|-3.63825744183827
general admir|-3.63735459416231
extend unemploy|-3.6357920189686
diabet research|3.63297025871999
old oil|-3.62069070139437
feder financ|3.61629729160877
administr offici|-3.61061701414481
highway safeti|3.60515110468239
taxpay dollar|3.59798924587836
farmer rancher|3.59772978137805
administr plan|-3.59632413140179
wage earner|-3.58391291912156
