phrase|partisanship
cutleri compani|-186.573021010357
labor cost|-64.0146099008767
increas duti|-56.2770716781503
sixth street|53.8823331707004
union soldier|51.4890945914226
cent ad|-47.3927430427734
public domain|-45.8522000614388
color men|43.3851685649772
ad valorem|-42.823704741809
railroad compani|38.044976898031
great britain|35.740151524446
confeder soldier|33.0501626931967
other citizen|33.0096097372444
feder court|-32.9779149188215
high protect|-30.472768024965
tariff tax|-28.8489588432703
much get|28.0357152605998
high tariff|-26.139068336957
public defens|-24.9125074667844
paper claim|22.3102814430752
tax upon|-21.8099316564566
sugar trust|21.7739471601334
claytonbulw treati|-21.2078393533808
insur compani|-21.1884001935896
secretari treasuri|20.8205371392002
cobden club|-20.0469091466464
american industri|19.7838504103623
canal compani|19.3059189896686
war depart|-19.0261215369754
whose commiss|18.9304178199331
tariff taxat|-18.7875487870371
presid fillmor|18.7855457150478
labor old|18.1838031246947
postoffic depart|18.0662527355537
system taxat|-17.9925665236871
open poll|17.6819228078429
navig compani|17.5486980199705
cost labor|-17.4315295336467
intellig charact|17.3137918419846
war tariff|-16.7435521773756
surplus revenu|16.6452285356874
railroad corpor|-16.6404338131949
account offic|-16.4542710968282
color vote|16.1718328737803
commission educ|15.6597003124518
invit propos|15.625205779052
color peopl|14.8753039737678
excus account|14.7265151848929
street along|14.7228868350615
coast bay|14.3889093552995
public treasuri|-14.2808952237741
street avenu|14.1614251932417
georgetown railroad|14.0903119966074
actual settler|-14.0397496662021
baltimor potomac|14.0103697312379
canadian pacif|13.4743762269636
ton pigiron|-12.9629318126804
present tariff|-12.9129317921892
special attorney|-12.4861866976428
tenth census|-12.4836408211968
interst commerc|12.4165155015868
secretari navi|-12.1550811340295
govern nicaragua|-12.1238734348633
one ton|-12.1124117950568
telegraph compani|12.0446152955177
one labor|-11.9215118772493
product wool|-11.8589229747798
naval establish|-11.648130838781
articl xviii|-11.5142003496298
total blind|11.3829118662458
fisheri question|-11.2669802271975
watervliet arsenal|-11.1487922899076
canadian railroad|-11.0699601096549
protect polici|10.9619854007128
common school|10.9591584457963
depart justic|-10.8507856182048
increas salari|-10.7924444561755
eleventh street|10.6166341499324
structur iron|-10.5606014093186
foreign wool|-10.4383948069265
anim industri|10.3110852596613
sever cold|10.0610617922948
manufactur state|-9.91599309973886
dutch standard|9.83045890672011
one thing|9.74222210797988
specif duti|9.69959319065755
mail servic|9.56636458352198
pardon hear|9.5182368958704
feder treasuri|-9.51274790813371
minist resid|-9.46627638422326
bureau anim|9.40088461664404
portag lake|9.39099211378459
put underground|9.20555740766277
pension legisl|9.19105427126344
woolen manufactur|-9.10547779850755
protect end|9.01081007624128
public servic|-8.91655580281381
destroy industri|8.88080452092316
entir labor|-8.84598971838299
labor europ|-8.80157764788482
seat war|8.67723668030055
construct canal|-8.57134096710404
flax hemp|8.5566104752284
submarin mine|-8.42537835803119
tariff commiss|-8.40586981019904
principl protect|8.40028520444701
organ territori|-8.27406145115584
