phrase|partisanship
secretari treasuri|-172.056438849409
san pedro|-153.482008340587
secretari interior|-100.609088843385
american peopl|81.4416877396093
gold silver|-80.1350996645526
santa monica|-71.4944362308772
electr light|-69.4690028815025
pension bureau|-65.2959059836887
gold standard|-51.1433684691059
canal compani|-47.6507366584641
ute reserv|-47.3314228186688
volunt infantri|-46.7967688706659
southern pacif|-42.7610611755626
left eye|-41.9356902750772
intern revenu|41.5281522636472
pension act|-41.5279973929446
gunshot wound|-40.5240398190375
use alcohol|40.2949543060798
prevail wind|-39.3942418213828
honor discharg|-38.8791662422208
war depart|-37.5391575662169
secretari agricultur|-36.5875505477848
cheroke nation|-36.1613936117963
pension legisl|-36.0844363579393
public librari|33.5355339202298
claim pension|-32.6509872761722
dri dock|31.3948883716513
central america|-31.0656241119841
railway compani|30.7361209900211
offic governor|30.0475532037586
canadian pacif|29.7437134146036
anchorag ground|-28.672446535267
silver dollar|-28.3193900705055
chronic diarrhea|-27.5269389597609
geolog survey|-27.4458040196254
recogn independ|-26.9770983262011
supervisor registr|26.8578201226974
act bankruptci|25.9371832283062
defici revenu|25.8527331270299
secretari navi|25.8431711293492
inland postag|-25.4981345298432
elector board|24.7621708801574
sea inland|-24.7306750178173
pension also|-24.2831197515663
union armi|24.1566906565118
approach build|23.3518374085387
great britain|23.2142548494503
claim reject|-22.8944832391741
sectarian school|22.8683663836319
american line|22.6420216932631
civil war|-22.5939689878897
contract servic|-22.5802677536424
file claim|-22.0979871417048
execut author|-21.8413438545297
old soldier|21.6040338732277
pay debt|21.3026766116355
report claimant|-20.8503085522003
cent ad|20.5802404388606
industri depress|-20.3301556063801
commerci valu|-20.2538813738619
involuntari bankruptci|20.0093451827526
better protect|-19.9981234379776
reject ballot|19.750608840866
widow privat|19.7454392271529
republ central|-19.243637548914
right indian|-19.0878350410853
standard valu|-18.8353180993096
ground better|-18.6381339377515
probat judg|18.4691365423663
art medicin|18.4226336999736
remarri widow|-18.0981224324758
american ship|17.9966162198058
examin surgeon|-17.8929665984351
privat compani|-17.8186019129308
five civil|-17.8019117681095
diseas eye|-17.7926783995457
pension roll|-17.5870428551997
provid act|17.4431114237683
southern peopl|17.4276836564379
line duti|-17.357268832661
alcohol manufactur|16.9820411121013
upon ballot|16.9130336332367
elect board|16.7885412810435
name candid|16.6919162921227
freecoinag bill|-16.1242541934114
return command|-16.0819102311399
union men|15.9690988848816
increas salari|-15.8528053576909
confeder armi|15.1787437669735
pension general|-15.0452790197625
public war|-15.0419871539459
feet board|14.8995183819485
protect prevail|-14.8806971698634
diseas lung|-14.7480654913017
roman cathol|-14.7160603057757
dalla counti|14.4746656768047
claytonbulw treati|-14.3457970941059
compulsori pilotag|-14.2858956287151
construct canal|-13.6860350172638
cream chees|13.643967313289
better natur|-13.6107686966134
final payment|-13.417072365841
assist surgeon|-13.2779585673028
exist cuba|-13.199634210462
sectarian institut|13.1916320874224
treati cession|-13.1608576974744
chief engin|-12.8601959976951
govern engin|-12.6195504815565
paper compani|-12.5227326777555
bankrupt court|12.4787306285557
depend pension|-12.1240869347174
pedro bay|-11.9800347975776
medicin like|11.8509851287092
wound receiv|-11.8260065177673
pension depart|11.7268112733836
gallant meritori|-11.6629583004233
foreign banker|11.5810902917116
lieuten compani|-11.5630883009327
hundr dollar|11.4821483104057
registr book|11.3131463730367
board rate|-11.2743597046786
special examin|-10.9381273814742
internalrevenu system|10.8878390134081
merit system|10.7926621952678
receiv wound|-10.6701554930073
grain alcohol|10.604104607115
counti clerk|10.5535146732179
prepar ballot|10.4918318299137
muster servic|-10.4759717871059
sisseton wahpeton|-10.3577168186979
monica bay|-10.2222274238175
war widow|-10.2214695802818
govern owe|10.1482311468673
potomac compani|-10.1269422801427
salari roll|-10.1083961721761
present administr|-10.0988702246649
captain compani|-10.0057290839273
postoffic car|-9.8856000748753
illiter voter|9.87017254397545
death penalti|9.86766967913514
open poll|9.84831667185167
total deaf|-9.67501798992975
actual fraud|9.56533574313971
manufactur art|9.47963507598587
chees made|9.38949286137553
regul commerc|-9.30026050205873
confeder servic|9.23403556767289
affidavit dr|-9.23393681025732
boston mass|-8.9945420166518
registr list|8.91918637989642
sergeant compani|-8.90561113130976
reject ground|-8.87902816507383
stand armi|-8.87567859539093
cubic feet|8.82644919364215
pay current|8.78375300296896
two republ|-8.62878049830086
secondclass matter|8.36553555736658
design depositori|-8.35794431493012
exercis function|8.17781991083524
public sale|8.14912400050652
registr certif|8.14912228702749
board revis|8.07960938876088
state nicaragua|-7.9118473539876
erect build|7.88445028254773
follow claimant|-7.79288475492129
connect compani|7.75561647155732
light citi|-7.572884356231
commission indian|-7.53158932924977
murder first|7.42461553895785
certif disabl|-7.39918954413998
direct appropri|-7.3854397226254
color voter|7.38075369556282
feder armi|7.3769824228861
pacif railroad|-7.34979985473784
servic origin|-7.26797216730772
exercis execut|-7.25090506268435
ad valorem|7.15674190858283
inner harbor|-7.02800924268856
wound injuri|-7.02459163917372
involuntari featur|6.95922633286651
infantri volunt|-6.90071658923109
restor pension|-6.85046199056741
plane finish|6.79232640310054
skim milk|6.75709745842947
honest debtor|6.7270199489828
petit bankruptci|6.71859803942337
attorneygener report|6.6286725968584
honest debt|6.55287650989493
legisl depart|-6.52649018186811
privat secretari|6.35583504391772
natur protect|-6.25759437005195
board measur|6.22287024911618
light artilleri|-6.21570182138183
alcohol art|6.15846548691602
right eye|-6.10952079472238
respect recommend|-6.06842537010972
defeat creditor|6.03874842683628
manufactur find|6.03340570988638
revenu meet|5.99033647825572
feder constitut|-5.98638017061841
elect precinct|5.97109891456832
pacif compani|-5.9114081088668
receiv ambassador|-5.89795289869178
harbor mani|-5.89619709262974
bimetal system|-5.86120937964956
investig simpli|-5.83284953110694
name remain|5.7716480939652
recognit belliger|-5.71131180166995
spoil system|5.7066683963488
go union|5.66840462727655
debtor properti|5.65058308274644
bay harbor|-5.62847049452993
