phrase|partisanship
pay roll|83.1317813440154
san francisco|67.9774623863075
servic court|55.4459052021407
unit nation|-54.9813187106087
product board|-47.3338584153414
war depart|-43.9009351196242
war product|-43.4763361441207
poll tax|-40.6182210885765
reserv object|36.8899774376883
smoke opium|35.5686301634148
pearl harbor|34.9868729802365
win war|34.4810499700575
offic war|-33.9520872683215
silver purchas|-33.60633234426
ruml plan|-33.398139066273
execut agreement|32.0537895877617
side aisl|-29.6025242203728
consum subsidi|29.3950399155711
exercis jurisdict|29.2625593470819
war program|-27.6201352545615
war inform|-25.8990147496391
foreign polici|25.7706615812794
registr certif|25.6477574024501
great britain|25.0342456428771
attorney general|24.6577823773461
secretari navi|-24.5694729833928
registr book|23.7380512649367
civilian suppli|-22.823272626041
navi depart|-22.3788829655899
american peopl|22.2078955883175
foreign countri|20.9241334453316
farm labor|-20.3277892992084
budget estim|-20.1223020273859
daili worker|20.0585899449487
chief execut|19.828709047981
organ labor|-19.8105451218189
intent congress|19.0081337309855
purchas act|-18.6390418712137
nation debt|18.5009437127732
murraykilgor bill|18.1479113026599
war manpow|18.1128868200875
war food|17.9980183942008
oil co|-17.833165112036
state ballot|-17.0396007834492
bureau budget|-16.9700237227577
food administr|16.9044006154993
privat enterpris|16.8670469550879
manpow commiss|16.8273540295207
oil compani|-16.7986916746056
educ train|16.3391702277631
feder treasuri|16.2242227813348
american taxpay|15.9683258147873
veteran administr|15.936067381524
pipe line|-15.8679502953145
unamerican activ|-15.8654920305038
master agreement|15.3132599283185
peopl countri|15.2897462144343
standard oil|-15.1422631857729
state right|-14.9561673518077
sidney hillman|14.6155582479252
present administr|14.4549307908004
state domicil|14.337811137472
red tape|14.2922435204018
command chief|-14.1665705073616
chief engin|14.1628242892217
veteran legisl|-14.0774399246935
defens area|14.0605946585623
food subsidi|-14.0261232286552
philosophi govern|14.0161625900601
act congress|13.9343233664379
farmer union|-12.9324741764433
dam locat|12.8875461253752
american farmer|12.8291023013005
farm secur|-12.551992176317
absente ballot|-12.5128322154865
reserv corpor|12.4480848798204
cent hour|11.7845230406784
increas product|11.6461222009879
rent control|11.3856485295112
insur commerc|11.3244870389263
elect board|11.3082380570054
court foreign|11.1731389399922
oil industri|11.0610207892668
current incom|10.9219888593213
local board|-10.8651184857986
domicil state|10.757798840333
foreign servic|10.6558153521299
draft board|-10.6130366754556
labor leader|-10.5244150394929
interest countri|-10.4750699838506
insur busi|10.4243592071667
tax forgiv|-10.368227748336
friend foreign|10.2827260999208
postwar econom|10.1157558979674
member indian|9.99411674693935
uniform feder|-9.85873426608116
reserv balanc|-9.62032585790527
quartermast corp|9.61054834071236
appendix includ|9.568792500276
feder pay|9.48399347325266
offic civilian|-9.43768786821879
fruit veget|9.40635785790596
teton nation|9.25485728354694
plan board|9.18310280226226
protein feed|9.16567547125309
global war|-9.11087747320698
farm machineri|9.10371967264484
court exercis|9.01185488741982
veget oil|-8.97817748688803
mail servic|-8.95910066116177
postwar world|8.85114457794388
american boy|-8.72898537584016
unit kingdom|8.70565849886906
war profit|-8.69136872064911
children veteran|8.66046944244858
food situat|8.63494721399872
postwar problem|8.62220533431068
depart agricultur|8.51022525677425
war worker|-8.50532735301135
socialsecur tax|-8.48257467133556
use subsidi|-8.46481304715289
polish govern|-8.43419657868209
robberi extort|8.4023470860622
armi engin|-8.36124609732065
mine worker|-8.27768777367543
interst commerc|8.17639440403009
silver dollar|-8.17590243318403
bitumin coal|-8.14431070870246
coal act|-7.94608807828026
alli nation|-7.93841211928983
execut order|7.86017919677941
constitut govern|7.84900334385402
surplus war|7.54546637672771
human be|-7.45891141576568
conduct war|-7.3778873635435
pay subsidi|7.31028746061313
done treati|7.27175016971945
navi yard|-7.16753872338981
francisco bay|7.03993430002791
nation social|7.02415042125983
polish nation|-6.9496275581374
reader digest|-6.92316293527937
war materi|6.87712021892879
dumbarton oak|-6.85728181230014
conserv payment|-6.79365654180067
home front|-6.7444999420485
food problem|6.73213750609614
return soldier|6.70510432872506
trade treati|6.68657645650867
central valley|-6.68396061821076
execut agenc|6.67483825679875
penalti sanction|6.67159723506534
aluminum trust|6.66141861828982
majesti govern|6.61243543716479
complet ballot|6.49082845272759
feder control|6.48382353148874
milwauke journal|-6.39444953909703
foreign fund|-6.353801128161
enterpris system|6.3337825912149
war agenc|-6.3164414566147
roll govern|6.30952944570836
labor organ|-6.29734710713219
war ballot|6.28841772336224
three men|-6.28053751472801
elect held|6.2698237833969
exchang charg|6.22513113755086
chief staff|-6.18595179413179
bus bar|-6.16297816338162
prosecut suit|6.0803577123078
employ practic|-6.06814349560098
individu incom|6.04679418596357
postal telegraph|6.01780534638894
jewish peopl|-5.99922818555108
telegraph co|5.96785554639513
soviet govern|-5.92649919199422
labor movement|-5.92211309953144
war refuge|-5.90479942164433
greenluca bill|5.90262218037146
exchang note|5.8902654135919
aid enemi|-5.84681169971229
one thing|-5.80525092667086
take away|-5.80479169660015
direct appropri|-5.731665784705
grand coule|5.73050678397889
american soldier|-5.7001332558565
lubric oil|5.69941796171336
labor union|-5.6082350779626
limit unit|-5.5591108144484
smaller war|-5.53464168775873
servicemen servicewomen|-5.5301200926989
american system|5.44171872801454
clip wing|5.43305257627776
steamship co|5.4153289882193
petroleum reserv|5.40955671156378
russian govern|-5.391449492002
wage tax|5.39048834650121
oil busi|5.38253030211019
record vol|-5.37672982150298
psycholog warfar|-5.36512233303087
militari forc|5.33704969971493
hot spring|5.31296437243215
boy come|5.23814280839576
court friend|5.21462261154553
got benefit|-5.21199487415839
collect incom|5.20664479689592
crude oil|5.19714469385739
dairi product|5.17955091015885
great emerg|-5.17391750361774
war present|-5.15524441382854
spiral inflat|-5.14702043624382
postwar plan|-5.12551242441489
nation guard|-5.12285297360777
merchant seamen|-5.11745443577134
editori milwauke|-5.10854158727568
state extens|-5.10043510102441
privat builder|-5.07833718876054
freedom speech|5.06213095412015
war earliest|5.0597563571243
high place|5.05356074078488
disposit surplus|-5.05328168721105
govern monopoli|5.04554127685066
public matter|5.03254173846606
regul order|5.0214443991171
plant mine|5.02019644538058
veteran war|-4.94913640623882
polish constitut|-4.94364911431944
suppli corpor|4.93567921042654
constitut process|4.9320557714146
tax liabil|4.92622106262141
american worker|-4.92189859578042
perman total|4.91799429960804
nation origin|-4.89851618480838
widow veteran|4.8429703453623
labor disput|4.83792785994333
merit system|-4.837506559396
food confer|4.83369217691414
quartermast general|4.82705430999372
defens program|-4.79857310148946
war suppli|4.76461353590888
ballot everi|-4.75867613568689
american wage|4.75481987563344
salari wage|4.75142236232434
nation resourc|4.72885074203453
taxpay countri|-4.72884354699969
need war|-4.7285432873847
ballot commiss|-4.66407157415704
britain russia|4.64393709165727
oppos subsidi|-4.61120599583719
suppli bill|-4.60349226578205
dairi herd|4.52278188822953
suppli administr|-4.52191076981827
freedom air|4.44066642062694
reciproc trade|4.43072789479903
rise support|4.34942437487036
veteran foreign|4.33210334401321
activ duti|4.29182768420587
nation cemeteri|4.28507672544667
limit salari|4.27290079252561
partial fill|-4.25905948003352
counti clerk|-4.23187618607696
intern train|4.22240508839617
instal paid|4.2140401863349
milk solid|-4.19903390955054
distinguish colleagu|-4.18442333839147
co america|4.17388362045078
soviet russia|-4.17386584692831
use opium|4.15080540637494
refuge board|-4.14990682394815
humbl judgment|4.13663671385948
liberti ship|4.10197379716197
sourc origin|4.08366722008859
also petit|-4.06241955138586
whose wage|-4.05756284708666
advanc base|-4.05258700460968
durat war|4.04838064422393
draft age|4.0348149360483
subsidi paid|3.98238232511808
administr war|3.98129418435404
arm forc|-3.97311277398554
scrap iron|3.96946669490976
civil war|-3.96841840157125
resourc plan|3.90493377023456
temporari servic|-3.9035886689829
war widow|3.9035331003937
ottawa canada|3.90341819218639
maintain just|3.89828135875105
freedom liberti|-3.89694415010308
exclus act|-3.89682688717526
defens suppli|3.89141175944069
enter war|3.88236199026322
induct arm|3.88124456322735
determin pariti|-3.86796494146082
give away|3.84585344230754
insur system|-3.83246440074837
state board|3.83217355823097
nonrecours loan|3.78206638335701
milk product|3.76190383458946
co canada|3.76164629451193
widow one|3.76023517300802
benefit loss|-3.74679514330191
sale tax|-3.74346073270753
appear boston|-3.71520040113357
servic forc|3.71426102886828
differ armi|3.69473782034042
