phrase|partisanship
american peopl|170.813773275631
fas fae|-136.822346531998
tax increas|126.537060340463
deficit reduct|-84.6234563034315
unit nation|61.980191597151
feder reserv|-59.4085560054864
interest rate|-54.5689575059238
rais tax|54.5422626444585
illeg alien|54.4189634449051
men women|52.3329220607344
term limit|50.5329500501044
justic depart|48.6446804947672
univers coverag|-45.8427409967015
employ mandat|42.6365075811415
american taxpay|41.2447610819445
care reform|-41.1238974496176
energi tax|39.6497419222218
head start|-36.7376487435563
crime bill|-36.4157726293159
largest tax|35.6111738044911
peopl countri|-35.4885689518784
admir kelso|35.384366489748
human right|-35.1815704023362
american worker|-34.4070239952378
assault weapon|-33.485519955743
increas tax|33.2462082535165
insur compani|-33.2355967184642
presid aristid|-32.3018304367125
year ago|-32.1299806352269
tax dollar|32.1021307870652
independ counsel|32.0420762483439
super collid|-31.9978821437906
air forc|31.9844342308862
feder mandat|30.9970755838453
invad haiti|30.6453755460324
govern spend|30.5719611414578
care plan|30.5610225264663
medic leav|-30.3599047240659
foreign polici|29.7870250371483
spend first|28.0535220217914
trade agreement|-27.4113171154498
higher tax|27.0909576449414
stimulus packag|-26.4641987433564
illeg immigr|26.042983022642
natur resourc|-25.90644780793
task forc|25.8926363722331
user fee|25.2010535470641
communiti polic|-23.963731822895
tax spend|23.7992851817935
million american|-23.5477361334186
rise support|-23.4872883779116
state depart|23.3864976814694
health plan|23.2367018761392
attorney general|22.7961630568007
violent crime|22.7292658941927
vote nafta|-22.6978154629522
lineitem veto|22.153444274914
famili medic|-22.1425402572323
privat properti|21.6564407748186
progress caucus|-21.4453654602032
public health|-21.412642534705
budget deficit|-21.3763550844023
state local|20.9777955986121
tax rate|20.8547779078977
arm forc|20.6154636953092
discretionari spend|-20.5440344889126
feder spend|20.3631133667295
tax bill|20.2879182033849
discharg petit|20.2613856199967
unfund mandat|20.256977298676
earn incom|-20.1350742661422
taxpay fund|19.7854261094093
abort clinic|19.51523533717
urg member|-19.4060118586353
secur tax|19.3240050368958
middleclass tax|19.2497172273405
econom develop|-19.0598242319642
social program|19.0555702251754
tax social|19.0430016658161
support rule|-18.7495702280513
take look|18.71069017481
abort demand|18.4812543982969
vote right|-18.3594447107008
care system|18.3540614845039
econom plan|-18.2650529492089
american troop|18.0056458604269
polit correct|17.8213674189541
btu tax|17.7934848448319
secur benefit|17.7307972285833
welfar reform|17.4249164784709
minimum wage|-17.1302546643469
want commend|-16.9657229619222
crimin referr|16.9390656862247
defens budget|16.793019899012
death penalti|16.7602195085383
care coverag|-16.7179189822522
support bill|-16.7029277685389
veteran affair|-16.6736655919535
econom growth|-16.6129755915406
friend side|-16.5306802720954
tax tax|16.4524277878899
leav act|-16.2428148355061
taxpay dollar|16.0323125678114
move forward|-15.8878761549973
across countri|-15.8637270619002
last night|15.7193415654507
pay tax|15.6625851956381
armenian genocid|-15.6495522924095
big govern|15.5740048536585
cargo prefer|15.5071654815403
depart justic|15.3775077143351
depart energi|-15.0925903537649
colleagu support|-15.0879110257705
health reform|-15.012021593903
troop haiti|14.8897224751477
judg bork|14.8600189546143
increas histori|14.749033960474
freetrad agreement|-14.5726132323914
cold war|-14.5710237844858
retroact tax|14.5405376796616
reconcili bill|-14.3791713268243
congression reform|14.1001639992985
budget resolut|-14.0669600674316
busi owner|14.0541889264877
persian gulf|-14.0284945886646
star war|-14.0198312462906
support presid|-13.893800861678
tax go|13.7886736606306
trade deficit|-13.767780447527
nafta pass|-13.75226347388
drug court|-13.7168991353011
might mention|13.6423479743764
creat job|-13.6210509642159
oversight hear|13.6008797922406
fund abort|13.4323985358091
medic save|13.3817325650931
