speech_id|chamber|date|number_within_file|speaker|first_name|last_name|state|gender|line_start|line_end|file|char_count|word_count
660216249|H|19200330|807|The CHAIRMAN|Unknown|Unknown|Unknown|Special|6653|6654|03301920.txt|75|12
660216250|H|19200330|808|The CHAIR.MAN|Unknown|Unknown|Unknown|Special|6659|6660|03301920.txt|45|8
660216251|H|19200330|809|Mr. GREEN of Iowa|Unknown|GREEN|Iowa|M|6662|6664|03301920.txt|123|19
660216252|H|19200330|810|The CHAIR.MAN|Unknown|Unknown|Unknown|Special|6665|6666|03301920.txt|74|12
660216253|H|19200330|811|The CHAIRMAN|Unknown|Unknown|Unknown|Special|6670|6671|03301920.txt|45|8
660216254|H|19200330|812|The CHAIRMAN|Unknown|Unknown|Unknown|Special|6681|6682|03301920.txt|56|9
660216255|H|19200330|813|Mr. WALSH|Unknown|WALSH|Unknown|M|6683|6686|03301920.txt|207|38
660216256|H|19200330|814|Mr. GREEN of Iowa|Unknown|GREEN|Iowa|M|6687|6700|03301920.txt|830|161
660216257|H|19200330|815|Mr. WALSH|Unknown|WALSH|Unknown|M|6701|6707|03301920.txt|412|73
660216258|H|19200330|816|Mr. GREEN of Iowa|Unknown|GREEN|Iowa|M|6708|6720|03301920.txt|628|115
660216259|H|19200330|817|Mr. HADLEY|Unknown|HADLEY|Unknown|M|6721|6724|03301920.txt|207|39
660216260|H|19200330|818|Mr. WALSH|Unknown|WALSH|Unknown|M|6725|6727|03301920.txt|160|28
660216261|H|19200330|819|Mr..GREEN of Iowa|Unknown|GREEN|Iowa|M|6728|6731|03301920.txt|172|31
660216262|H|19200330|820|Mr. MANN of Illinois|Unknown|MANN|Illinois|M|6732|6765|03301920.txt|2063|383
660216263|H|19200330|821|The CHAIRMAN|Unknown|Unknown|Unknown|Special|6766|6769|03301920.txt|139|25
660216264|H|19200330|822|Mr. GREEN of Iowa|Unknown|GREEN|Iowa|M|6770|6772|03301920.txt|112|18
660216265|H|19200330|823|Mr. WALSH|Unknown|WALSH|Unknown|M|6773|6775|03301920.txt|111|20
660216266|H|19200330|824|The CHAIRMAN|Unknown|Unknown|Unknown|Special|6776|6777|03301920.txt|67|11
660216267|H|19200330|825|Mr: WALSH|Unknown|WALSH|Unknown|M|6778|6788|03301920.txt|608|114
660216268|H|19200330|826|Mr. GREEN of Iowa|Unknown|GREEN|Iowa|M|6789|6813|03301920.txt|631|115
660216269|H|19200330|827|Air. REED of West Virginia|Unknown|REED|West Virginia|M|6814|6815|03301920.txt|39|6
