speech_id|chamber|date|number_within_file|speaker|first_name|last_name|state|gender|line_start|line_end|file|char_count|word_count
510006216|H|18900116|174|Mr. McKINLEY|Unknown|MCKINLEY|Unknown|M|4205|4206|01161890.txt|60|12
510006217|H|18900116|175|Mr. HATCH|Unknown|HATCH|Unknown|M|4207|4291|01161890.txt|4853|865
510006218|H|18900116|176|The SPEAKER|Unknown|Unknown|Unknown|Special|4292|4292|01161890.txt|46|9
510006219|H|18900116|177|Mr. McKINLEY|Unknown|MCKINLEY|Unknown|M|4293|4294|01161890.txt|56|11
510006220|H|18900116|178|Mr. FRANK|Unknown|FRANK|Unknown|M|4295|4309|01161890.txt|989|168
510006221|H|18900116|179|Mr. FRANK|Unknown|FRANK|Unknown|M|4311|4413|01161890.txt|6568|1112
510006222|H|18900116|180|The SPEAKER|Unknown|Unknown|Unknown|Special|4414|4414|01161890.txt|32|5
510006223|H|18900116|181|Mr. McKINLEY|Unknown|MCKINLEY|Unknown|M|4415|4416|01161890.txt|92|19
510006224|H|18900116|182|Mr. McCREARY|Unknown|MCCREARY|Unknown|M|4417|4417|01161890.txt|23|5
510006225|H|18900116|183|Mr. FRANK|Unknown|FRANK|Unknown|M|4418|4419|01161890.txt|69|12
510006226|H|18900116|184|The SPEAKER|Unknown|Unknown|Unknown|Special|4420|4421|01161890.txt|99|16
510006227|H|18900116|185|Mr. CANNON|Unknown|CANNON|Unknown|M|4423|4425|01161890.txt|151|30
510006228|H|18900116|186|Mr. McCREARY|Unknown|MCCREARY|Unknown|M|4426|4427|01161890.txt|79|15
510006229|H|18900116|187|Mr. SPRINGER|Unknown|SPRINGER|Unknown|M|4428|4440|01161890.txt|802|145
510006230|H|18900116|188|Mr. FRANK|Unknown|FRANK|Unknown|M|4441|4441|01161890.txt|40|7
510006231|H|18900116|189|Mr. SPRINGER|Unknown|SPRINGER|Unknown|M|4442|4442|01161890.txt|25|6
510006232|H|18900116|190|Mr. FRANK|Unknown|FRANK|Unknown|M|4443|4456|01161890.txt|67|13
510006233|H|18900116|191|Mr. SPRINGER|Unknown|SPRINGER|Unknown|M|4457|4492|01161890.txt|2384|413
510006234|H|18900116|192|Mr. HATCH|Unknown|HATCH|Unknown|M|4493|4495|01161890.txt|138|30
510006235|H|18900116|193|The SPEAKER|Unknown|Unknown|Unknown|Special|4496|4497|01161890.txt|53|8
510006236|H|18900116|194|Mr. HATCH|Unknown|HATCH|Unknown|M|4499|4502|01161890.txt|213|38
510006237|H|18900116|195|Mr. SPRINGER|Unknown|SPRINGER|Unknown|M|4503|4503|01161890.txt|21|4
510006238|H|18900116|196|Mr. HATCH|Unknown|HATCH|Unknown|M|4504|4517|01161890.txt|898|160
510006239|H|18900116|197|Mr. SPRINGER|Unknown|SPRINGER|Unknown|M|4518|4519|01161890.txt|75|14
510006240|H|18900116|198|Mir. MCCREARY|Unknown|MCCREARY|Unknown|M|4520|4520|01161890.txt|36|7
510006241|H|18900116|199|Afr. SPRINGER|Unknown|SPRINGER|Unknown|M|4521|4524|01161890.txt|246|51
510006242|H|18900116|200|ir. HATCH|Unknown|HATCH|Unknown|M|4525|4526|01161890.txt|112|22
510006243|H|18900116|201|Mr. SPRINGER|Unknown|SPRINGER|Unknown|M|4527|4529|01161890.txt|165|31
510006244|H|18900116|202|Mr. M CREARY|M|CREARY|Unknown|M|4530|4655|01161890.txt|7447|1309
510006245|H|18900116|203|Mr. CHIPMAN|Unknown|CHIPMAN|Unknown|M|4656|4682|01161890.txt|1637|305
510006246|H|18900116|204|Mr. CHIPMAN|Unknown|CHIPMAN|Unknown|M|4683|4694|01161890.txt|706|141
510006247|H|18900116|205|Mr. McCREARY|Unknown|MCCREARY|Unknown|M|4695|4695|01161890.txt|41|7
