speech_id|chamber|date|number_within_file|speaker|first_name|last_name|state|gender|line_start|line_end|file|char_count|word_count
810295074|H|19500810|1548|Mr. MCSWEENEY|Unknown|MCSWEENEY|Unknown|M|28908|28911|08101950.txt|122|19
810295075|H|19500810|1549|Mr. NELSON|Unknown|NELSON|Unknown|M|28912|28918|08101950.txt|225|42
810295076|H|19500810|1550|Mr. CASE|Unknown|CASE|Unknown|M|28919|28923|08101950.txt|189|33
810295077|H|19500810|1551|Mr. BLOCH|Unknown|BLOCH|Unknown|M|28924|28924|08101950.txt|18|4
810295078|H|19500810|1552|Mr. MCWEENEY|Unknown|MCWEENEY|Unknown|M|28925|28925|08101950.txt|17|3
810295079|H|19500810|1553|Mr. BLOCH|Unknown|BLOCH|Unknown|M|28926|28930|08101950.txt|130|26
810295080|H|19500810|1554|Mr. CASE|Unknown|CASE|Unknown|M|28931|28933|08101950.txt|109|22
810295081|H|19500810|1555|Mr. NELSON|Unknown|NELSON|Unknown|M|28934|28936|08101950.txt|76|15
810295082|H|19500810|1556|Mr. CASE|Unknown|CASE|Unknown|M|28937|28938|08101950.txt|34|5
810295083|H|19500810|1557|Mr. NELSON|Unknown|NELSON|Unknown|M|28939|28939|08101950.txt|26|5
810295084|H|19500810|1558|Mr. HARRISON|Unknown|HARRISON|Unknown|M|28940|28941|08101950.txt|47|8
810295085|H|19500810|1559|Mr. NELSON|Unknown|NELSON|Unknown|M|28942|28943|08101950.txt|67|14
810295086|H|19500810|1560|Mr. HARRISON|Unknown|HARRISON|Unknown|M|28944|28945|08101950.txt|47|10
810295087|H|19500810|1561|Mr. BLOCH|Unknown|BLOCH|Unknown|M|28947|28948|08101950.txt|69|11
810295088|H|19500810|1562|Mr. HARRISON|Unknown|HARRISON|Unknown|M|28949|28958|08101950.txt|360|59
810295089|H|19500810|1563|Mr. NELSON|Unknown|NELSON|Unknown|M|28959|28967|08101950.txt|339|69
810295090|H|19500810|1564|Mr. HARRISON|Unknown|HARRISON|Unknown|M|28968|28969|08101950.txt|33|7
810295091|H|19500810|1565|Mr. BLOCH|Unknown|BLOCH|Unknown|M|28970|28971|08101950.txt|64|13
810295092|H|19500810|1566|Mr. MCSWEENEY|Unknown|MCSWEENEY|Unknown|M|28972|28974|08101950.txt|55|8
810295093|H|19500810|1567|Mr. NIxON|Unknown|NIXON|Unknown|M|28975|28981|08101950.txt|284|51
810295094|H|19500810|1568|Mr. NELSON|Unknown|NELSON|Unknown|M|28982|28989|08101950.txt|274|53
810295095|H|19500810|1569|Mr. TAVENNER|Unknown|TAVENNER|Unknown|M|28990|28992|08101950.txt|109|20
810295096|H|19500810|1570|Mr. NELSON|Unknown|NELSON|Unknown|M|28993|28995|08101950.txt|44|13
810295097|H|19500810|1571|Mr. TAVENNER|Unknown|TAVENNER|Unknown|M|28996|28998|08101950.txt|94|17
810295098|H|19500810|1572|Mr. NELSON|Unknown|NELSON|Unknown|M|28999|28999|08101950.txt|24|5
810295099|H|19500810|1573|Mr. TAVENNER|Unknown|TAVENNER|Unknown|M|29000|29000|08101950.txt|15|3
810295100|H|19500810|1574|Mr. NELSON|Unknown|NELSON|Unknown|M|29001|29002|08101950.txt|38|7
810295101|H|19500810|1575|Mr. TAVENNER|Unknown|TAVENNER|Unknown|M|29003|29012|08101950.txt|351|59
810295102|H|19500810|1576|Mr. NELSON|Unknown|NELSON|Unknown|M|29013|29013|08101950.txt|27|5
810295103|H|19500810|1577|Mr. TAVENNER|Unknown|TAVENNER|Unknown|M|29014|29019|08101950.txt|162|28
810295104|H|19500810|1578|Mr. NELSON|Unknown|NELSON|Unknown|M|29020|29021|08101950.txt|72|13
810295105|H|19500810|1579|Mr. MCSWEENEY|Unknown|MCSWEENEY|Unknown|M|29022|29023|08101950.txt|35|7
810295106|H|19500810|1580|Mr. NELSON|Unknown|NELSON|Unknown|M|29024|29024|08101950.txt|14|3
810295107|H|19500810|1581|Mr. TAVENNER|Unknown|TAVENNER|Unknown|M|29025|29027|08101950.txt|76|12
810295108|H|19500810|1582|Mr. NELSON|Unknown|NELSON|Unknown|M|29037|29043|08101950.txt|266|54
810295109|H|19500810|1583|Mr. TAVENNER|Unknown|TAVENNER|Unknown|M|29044|29047|08101950.txt|102|17
810295110|H|19500810|1584|Mr. TAVENNER|Unknown|TAVENNER|Unknown|M|29048|29048|08101950.txt|14|3
810295111|H|19500810|1585|Mr NELSON|Unknown|NELSON|Unknown|M|29049|29050|08101950.txt|38|9
810295112|H|19500810|1586|Mr. TAVENNER|Unknown|TAVENNER|Unknown|M|29051|29052|08101950.txt|40|8
810295113|H|19500810|1587|Mr. NESsON|Unknown|NESSON|Unknown|M|29053|29054|08101950.txt|31|7
810295114|H|19500810|1588|Mr. TAVENNER|Unknown|TAVENNER|Unknown|M|29055|29059|08101950.txt|162|28
810295115|H|19500810|1589|Mr. NELSON|Unknown|NELSON|Unknown|M|29060|29061|08101950.txt|48|11
810295116|H|19500810|1590|Mr. TAVENNER|Unknown|TAVENNER|Unknown|M|29062|29066|08101950.txt|177|32
810295117|H|19500810|1591|Mr. NELSON|Unknown|NELSON|Unknown|M|29067|29071|08101950.txt|160|34
810295118|H|19500810|1592|Mr. TAVENNER|Unknown|TAVENNER|Unknown|M|29072|29079|08101950.txt|283|52
810295119|H|19500810|1593|Mr. TAVENNER|Unknown|TAVENNER|Unknown|M|29080|29081|08101950.txt|65|13
810295120|H|19500810|1594|Mr. NELSON|Unknown|NELSON|Unknown|M|29082|29082|08101950.txt|22|5
810295121|H|19500810|1595|Mr. TAVENNER|Unknown|TAVENNER|Unknown|M|29083|29088|08101950.txt|212|33
810295122|H|19500810|1596|Mr. NELSON|Unknown|NELSON|Unknown|M|29089|29097|08101950.txt|363|71
810295123|H|19500810|1597|Mr. TAVENNER|Unknown|TAVENNER|Unknown|M|29098|29113|08101950.txt|44|9
810295124|H|19500810|1598|Mr. NELSON|Unknown|NELSON|Unknown|M|29114|29115|08101950.txt|60|12
810295125|H|19500810|1599|Mr. TAVENNER|Unknown|TAVENNER|Unknown|M|29116|29118|08101950.txt|81|12
810295126|H|19500810|1600|Mr. NELSON|Unknown|NELSON|Unknown|M|29119|29120|08101950.txt|39|8
810295127|H|19500810|1601|Mr. TAVENNER|Unknown|TAVENNER|Unknown|M|29121|29127|08101950.txt|286|51
810295128|H|19500810|1602|Mr. NELSON|Unknown|NELSON|Unknown|M|29128|29129|08101950.txt|54|12
