speech_id|chamber|date|number_within_file|speaker|first_name|last_name|state|gender|line_start|line_end|file|char_count|word_count
610181143|H|19100524|1093|Mr. BURLESON|Unknown|BURLESON|Unknown|M|11176|11176|05241910.txt|25|5
610181144|H|19100524|1094|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11177|11178|05241910.txt|91|18
610181145|H|19100524|1095|Mr. FOSTER of Illinois|Unknown|FOSTER|Illinois|M|11179|11184|05241910.txt|283|47
610181146|H|19100524|1096|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11185|11191|05241910.txt|387|73
610181147|H|19100524|1097|Mr. FOSTER of Illinois|Unknown|FOSTER|Illinois|M|11192|11194|05241910.txt|121|25
610181148|H|19100524|1098|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11195|11206|05241910.txt|715|138
610181149|H|19100524|1099|Mr. FOSTER of Illinois|Unknown|FOSTER|Illinois|M|11207|11214|05241910.txt|458|84
610181150|H|19100524|1100|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11215|11221|05241910.txt|411|76
610181151|H|19100524|1101|Mr. FOSTER of Illinois|Unknown|FOSTER|Illinois|M|11222|11223|05241910.txt|88|18
610181152|H|19100524|1102|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11224|11230|05241910.txt|407|74
610181153|H|19100524|1103|Mr. MACON|Unknown|MACON|Unknown|M|11237|11239|05241910.txt|131|24
610181154|H|19100524|1104|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11240|11242|05241910.txt|108|22
610181155|H|19100524|1105|The CHAIRMAN|Unknown|Unknown|Unknown|Special|11243|11245|05241910.txt|112|23
610181156|H|19100524|1106|Mr. MACON|Unknown|MACON|Unknown|M|11246|11250|05241910.txt|232|48
610181157|H|19100524|1107|The CHAIRMAN|Unknown|Unknown|Unknown|Special|11251|11251|05241910.txt|20|4
610181158|H|19100524|1108|Mr. MACON|Unknown|MACON|Unknown|M|11259|11261|05241910.txt|66|13
610181159|H|19100524|1109|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11262|11264|05241910.txt|130|26
610181160|H|19100524|1110|Mr. MACON|Unknown|MACON|Unknown|M|11265|11266|05241910.txt|71|17
610181161|H|19100524|1111|The CHAIRMAN|Unknown|Unknown|Unknown|Special|11267|11273|05241910.txt|380|72
610181162|H|19100524|1112|Mr. MACON|Unknown|MACON|Unknown|M|11274|11277|05241910.txt|195|38
610181163|H|19100524|1113|The CHAIRMAN|Unknown|Unknown|Unknown|Special|11278|11280|05241910.txt|113|17
610181164|H|19100524|1114|The CHAIRMAN|Unknown|Unknown|Unknown|Special|11282|11357|05241910.txt|2968|448
610181165|H|19100524|1115|The SPEAKER pro tempore|Unknown|Unknown|Unknown|Special|11358|11380|05241910.txt|550|95
610181166|H|19100524|1116|The CHAIRMAN|Unknown|Unknown|Unknown|Special|11381|11381|05241910.txt|20|4
610181167|H|19100524|1117|Mr. DAVIDSON|Unknown|DAVIDSON|Unknown|M|11391|11392|05241910.txt|93|18
610181168|H|19100524|1118|Mr. DAVIDSON|Unknown|DAVIDSON|Unknown|M|11398|11419|05241910.txt|1301|239
610181169|H|19100524|1119|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11420|11422|05241910.txt|145|27
610181170|H|19100524|1120|Mr. DAVIDSON|Unknown|DAVIDSON|Unknown|M|11423|11449|05241910.txt|1549|294
610181171|H|19100524|1121|The CHAIRMAN|Unknown|Unknown|Unknown|Special|11450|11451|05241910.txt|53|9
610181172|H|19100524|1122|Mr. DAVIDSON|Unknown|DAVIDSON|Unknown|M|11452|11452|05241910.txt|38|8
610181173|H|19100524|1123|The CHAIRMAN|Unknown|Unknown|Unknown|Special|11453|11455|05241910.txt|121|19
610181174|H|19100524|1124|Mr. KEIFER|Unknown|KEIFER|Unknown|M|11456|11456|05241910.txt|28|6
610181175|H|19100524|1125|Mr. DAVIDSON|Unknown|DAVIDSON|Unknown|M|11457|11479|05241910.txt|1248|235
610181176|H|19100524|1126|Mr. MADDEN|Unknown|MADDEN|Unknown|M|11480|11483|05241910.txt|205|35
610181177|H|19100524|1127|Mr. DAVIDSON|Unknown|DAVIDSON|Unknown|M|11484|11496|05241910.txt|707|135
610181178|H|19100524|1128|Mr. MADDEN|Unknown|MADDEN|Unknown|M|11497|11499|05241910.txt|166|32
610181179|H|19100524|1129|The CHAIRMAN|Unknown|Unknown|Unknown|Special|11500|11501|05241910.txt|53|9
610181180|H|19100524|1130|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11502|11507|05241910.txt|306|49
610181181|H|19100524|1131|Mr. DAVIDSON|Unknown|DAVIDSON|Unknown|M|11508|11508|05241910.txt|37|6
610181182|H|19100524|1132|Mr. DAVIDSON|Unknown|DAVIDSON|Unknown|M|11510|11513|05241910.txt|204|40
610181183|H|19100524|1133|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11514|11522|05241910.txt|485|85
610181184|H|19100524|1134|Mr. STAFFORD|Unknown|STAFFORD|Unknown|M|11523|11523|05241910.txt|26|4
610181185|H|19100524|1135|Mr. STAFFORD|Unknown|STAFFORD|Unknown|M|11525|11526|05241910.txt|58|10
610181186|H|19100524|1136|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11527|11536|05241910.txt|555|97
610181187|H|19100524|1137|Mr. COOPER of Wisconsin|Unknown|COOPER|Wisconsin|M|11537|11538|05241910.txt|49|8
610181188|H|19100524|1138|Mr. COOPER of Wisconsin|Unknown|COOPER|Wisconsin|M|11540|11541|05241910.txt|83|17
610181189|H|19100524|1139|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11542|11543|05241910.txt|45|10
610181190|H|19100524|1140|Mr. COOPER of Wisconsin|Unknown|COOPER|Wisconsin|M|11544|11557|05241910.txt|45|11
610181191|H|19100524|1141|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11558|11563|05241910.txt|297|59
610181192|H|19100524|1142|Mr. COX of Indiana|Unknown|COX|Indiana|M|11564|11564|05241910.txt|38|7
610181193|H|19100524|1143|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11565|11565|05241910.txt|9|2
610181194|H|19100524|1144|Mr. COX of Indiana|Unknown|COX|Indiana|M|11566|11567|05241910.txt|91|16
610181195|H|19100524|1145|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11568|11571|05241910.txt|173|26
610181196|H|19100524|1146|Mr. GARDNER of Michigan|Unknown|GARDNER|Michigan|M|11572|11573|05241910.txt|70|12
610181197|H|19100524|1147|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11574|11581|05241910.txt|451|82
610181198|H|19100524|1148|Mr. STAFFORD|Unknown|STAFFORD|Unknown|M|11582|11584|05241910.txt|111|18
610181199|H|19100524|1149|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11585|11585|05241910.txt|14|4
610181200|H|19100524|1150|The CHAIRMAN|Unknown|Unknown|Unknown|Special|11586|11587|05241910.txt|53|9
610181201|H|19100524|1151|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11588|11588|05241910.txt|45|9
610181202|H|19100524|1152|Mr. CULLOP|Unknown|CULLOP|Unknown|M|11589|11590|05241910.txt|86|18
610181203|H|19100524|1153|The CHAIRMAN|Unknown|Unknown|Unknown|Special|11591|11592|05241910.txt|41|7
610181204|H|19100524|1154|Mr. CULLOP|Unknown|CULLOP|Unknown|M|11593|11594|05241910.txt|80|13
610181205|H|19100524|1155|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11595|11596|05241910.txt|84|15
610181206|H|19100524|1156|Mr. CULLOP|Unknown|CULLOP|Unknown|M|11597|11598|05241910.txt|49|11
610181207|H|19100524|1157|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11599|11600|05241910.txt|55|11
610181208|H|19100524|1158|Mr. CULLOP|Unknown|CULLOP|Unknown|M|11601|11602|05241910.txt|57|11
610181209|H|19100524|1159|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11603|11607|05241910.txt|234|37
610181210|H|19100524|1160|Mr. CULLOP|Unknown|CULLOP|Unknown|M|11608|11609|05241910.txt|65|13
610181211|H|19100524|1161|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11610|11610|05241910.txt|19|5
610181212|H|19100524|1162|Mr. CULLOP|Unknown|CULLOP|Unknown|M|11611|11612|05241910.txt|47|8
610181213|H|19100524|1163|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11613|11613|05241910.txt|28|4
610181214|H|19100524|1164|Mr. CULLOP|Unknown|CULLOP|Unknown|M|11614|11615|05241910.txt|73|13
610181215|H|19100524|1165|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11616|11619|05241910.txt|187|37
610181216|H|19100524|1166|Mr. COOPER of Wisconsin|Unknown|COOPER|Wisconsin|M|11620|11623|05241910.txt|197|34
610181217|H|19100524|1167|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11624|11625|05241910.txt|104|21
610181218|H|19100524|1168|Mr. COOPER of Wisconsin|Unknown|COOPER|Wisconsin|M|11626|11628|05241910.txt|119|21
610181219|H|19100524|1169|Mr. TAWNEY|Unknown|TAWNEY|Unknown|M|11629|11630|05241910.txt|64|11
610181220|H|19100524|1170|Mr. COOPER of Wisconsin|Unknown|COOPER|Wisconsin|M|11631|11631|05241910.txt|23|5
