speech_id|chamber|date|number_within_file|speaker|first_name|last_name|state|gender|line_start|line_end|file|char_count|word_count
810287708|H|19500803|1309|The SPEAKER|Unknown|Unknown|Unknown|Special|21225|21230|08031950.txt|158|26
810287709|H|19500803|1310|Mr. SPENCE|Unknown|SPENCE|Unknown|M|21232|21247|08031950.txt|562|84
810287710|H|19500803|1311|The CHAIRMAN|Unknown|Unknown|Unknown|Special|21255|21262|08031950.txt|218|36
810287711|H|19500803|1312|Mr. WOLCOTT|Unknown|WOLCOTT|Unknown|M|21263|21264|08031950.txt|38|5
810287712|H|19500803|1313|The CHAIRMAN|Unknown|Unknown|Unknown|Special|21265|21266|08031950.txt|28|5
810287713|H|19500803|1314|Mr. WOLCOTT|Unknown|WOLCOTT|Unknown|M|21267|21278|08031950.txt|369|57
810287714|H|19500803|1315|The CHAIRMAN|Unknown|Unknown|Unknown|Special|21279|21285|08031950.txt|231|40
810287715|H|19500803|1316|Mr. WOLCOTT|Unknown|WOLCOTT|Unknown|M|21286|21297|08031950.txt|101|18
810287716|H|19500803|1317|The CHAIRMAN|Unknown|Unknown|Unknown|Special|21298|21298|08031950.txt|13|3
810287717|H|19500803|1318|Mr. WOLCOTT|Unknown|WOLCOTT|Unknown|M|21299|21301|08031950.txt|62|11
810287718|H|19500803|1319|The CHAIRMAN|Unknown|Unknown|Unknown|Special|21302|21302|08031950.txt|8|1
810287719|H|19500803|1320|Mr. CELLER|Unknown|CELLER|Unknown|M|21303|21304|08031950.txt|38|5
810287720|H|19500803|1321|The CHAIRMAN|Unknown|Unknown|Unknown|Special|21305|21306|08031950.txt|28|5
810287721|H|19500803|1322|Mr. CELLER|Unknown|CELLER|Unknown|M|21307|21310|08031950.txt|122|23
810287722|H|19500803|1323|The CHAIRMAN|Unknown|Unknown|Unknown|Special|21311|21313|08031950.txt|83|16
810287723|H|19500803|1324|Mr. ROGERS of Florida|Unknown|ROGERS|Florida|M|21314|21315|08031950.txt|38|5
810287724|H|19500803|1325|The CHAIRMAN|Unknown|Unknown|Unknown|Special|21316|21317|08031950.txt|28|5
810287725|H|19500803|1326|Mr. ROGERS of Florida|Unknown|ROGERS|Florida|M|21318|21322|08031950.txt|144|23
810287726|H|19500803|1327|The CHAIRMAN|Unknown|Unknown|Unknown|Special|21323|21326|08031950.txt|109|21
810287727|H|19500803|1328|Mr. WOLCOTT|Unknown|WOLCOTT|Unknown|M|21327|21328|08031950.txt|46|6
810287728|H|19500803|1329|The CHAIRMAN|Unknown|Unknown|Unknown|Special|21329|21330|08031950.txt|28|5
