speech_id|chamber|date|number_within_file|speaker|first_name|last_name|state|gender|line_start|line_end|file|char_count|word_count
510120400|H|18900809|388|The SPEAKER|Unknown|Unknown|Unknown|Special|4711|4712|08091890.txt|82|13
510120401|H|18900809|389|Mr. ENLOE|Unknown|ENLOE|Unknown|M|4713|4716|08091890.txt|221|42
510120402|H|18900809|390|The SPEAKER|Unknown|Unknown|Unknown|Special|4717|4718|08091890.txt|90|16
510120403|H|18900809|391|Mr. ENLOE|Unknown|ENLOE|Unknown|M|4719|4720|08091890.txt|94|17
510120404|H|18900809|392|The SPEAKER|Unknown|Unknown|Unknown|Special|4721|4722|08091890.txt|68|12
510120405|H|18900809|393|Air. ENLOE|Unknown|ENLOE|Unknown|M|4723|4724|08091890.txt|41|10
510120406|H|18900809|394|The SPEAKER|Unknown|Unknown|Unknown|Special|4725|4727|08091890.txt|153|26
510120407|H|18900809|395|Mr. ENLOE|Unknown|ENLOE|Unknown|M|4728|4747|08091890.txt|1338|240
510120408|H|18900809|396|The SPEAKER|Unknown|Unknown|Unknown|Special|4748|4749|08091890.txt|73|11
510120409|H|18900809|397|Mr. ENLOE|Unknown|ENLOE|Unknown|M|4750|4750|08091890.txt|24|5
510120410|H|18900809|398|The SPEAKER|Unknown|Unknown|Unknown|Special|4751|4751|08091890.txt|46|11
510120411|H|18900809|399|Mr. ENLOE|Unknown|ENLOE|Unknown|M|4752|4753|08091890.txt|89|19
510120412|H|18900809|400|The SPEAKER|Unknown|Unknown|Unknown|Special|4754|4755|08091890.txt|91|16
510120413|H|18900809|401|Mr. ENLOE|Unknown|ENLOE|Unknown|M|4756|4802|08091890.txt|2316|416
510120414|H|18900809|402|Mr. ENLOE|Unknown|ENLOE|Unknown|M|4821|4841|08091890.txt|1346|250
510120415|H|18900809|403|Mr. CANNON|Unknown|CANNON|Unknown|M|4842|4844|08091890.txt|150|25
510120416|H|18900809|404|Mr. ENLOE|Unknown|ENLOE|Unknown|M|4845|4846|08091890.txt|101|18
510120417|H|18900809|405|Mr. CANNON|Unknown|CANNON|Unknown|M|4847|4849|08091890.txt|128|22
510120418|H|18900809|406|Mr. ENLOE|Unknown|ENLOE|Unknown|M|4850|4851|08091890.txt|84|14
510120419|H|18900809|407|Mr. CANNON|Unknown|CANNON|Unknown|M|4852|4852|08091890.txt|39|8
510120420|H|18900809|408|Mr. ENLOE|Unknown|ENLOE|Unknown|M|4853|4856|08091890.txt|214|38
510120421|H|18900809|409|The SPEAKER|Unknown|Unknown|Unknown|Special|4857|4858|08091890.txt|45|9
510120422|H|18900809|410|Mr. CANNON|Unknown|CANNON|Unknown|M|4859|4860|08091890.txt|67|12
510120423|H|18900809|411|Mr. ENLOE|Unknown|ENLOE|Unknown|M|4861|4877|08091890.txt|985|178
510120424|H|18900809|412|The SPEAKER|Unknown|Unknown|Unknown|Special|4878|4908|08091890.txt|1998|368
510120425|H|18900809|413|Mr. CANNON|Unknown|CANNON|Unknown|M|4909|4909|08091890.txt|12|2
510120426|H|18900809|414|Mr. WHITTHORNE|Unknown|WHITTHORNE|Unknown|M|4910|4910|08091890.txt|40|9
510120427|H|18900809|415|Mr. CANNON|Unknown|CANNON|Unknown|M|4911|4912|08091890.txt|47|9
510120428|H|18900809|416|Mr. WHITTHORNE|Unknown|WHITTHORNE|Unknown|M|4913|4920|08091890.txt|502|90
510120429|H|18900809|417|Mr. CANNON|Unknown|CANNON|Unknown|M|4921|4923|08091890.txt|125|23
510120430|H|18900809|418|Mr. WHITTHORNE|Unknown|WHITTHORNE|Unknown|M|4924|4925|08091890.txt|68|12
510120431|H|18900809|419|Mr. BREWER|Unknown|BREWER|Unknown|M|4926|4928|08091890.txt|121|23
510120432|H|18900809|420|The SPEAKER|Unknown|Unknown|Unknown|Special|4929|4931|08091890.txt|135|22
510120433|H|18900809|421|Mr. WHITTHORNE|Unknown|WHITTHORNE|Unknown|M|4933|4933|08091890.txt|33|7
510120434|H|18900809|422|Mr. ROGERS|Unknown|ROGERS|Unknown|M|4936|4936|08091890.txt|43|9
510120435|H|18900809|423|The SPEAKER|Unknown|Unknown|Unknown|Special|4937|4937|08091890.txt|28|5
510120436|H|18900809|424|Mr. ROGERS|Unknown|ROGERS|Unknown|M|4938|4942|08091890.txt|289|49
510120437|H|18900809|425|Mr. CANNON|Unknown|CANNON|Unknown|M|4943|4958|08091890.txt|62|13
510120438|H|18900809|426|ir. ROGERS|Unknown|ROGERS|Unknown|M|4959|4960|08091890.txt|100|20
510120439|H|18900809|427|Mr. CANNON|Unknown|CANNON|Unknown|M|4961|4963|08091890.txt|153|28
510120440|H|18900809|428|Mr. ROGERS|Unknown|ROGERS|Unknown|M|4964|4973|08091890.txt|588|107
510120441|H|18900809|429|Mr. SPRINGER|Unknown|SPRINGER|Unknown|M|4974|4974|08091890.txt|10|1
510120442|H|18900809|430|Mr. ROGERS|Unknown|ROGERS|Unknown|M|4975|4985|08091890.txt|543|96
510120443|H|18900809|431|Mr. CANNON|Unknown|CANNON|Unknown|M|4986|4992|08091890.txt|336|66
510120444|H|18900809|432|The SPEAKER|Unknown|Unknown|Unknown|Special|4993|4996|08091890.txt|215|41
510120445|H|18900809|433|Mr. ROGERS|Unknown|ROGERS|Unknown|M|4997|4997|08091890.txt|50|10
510120446|H|18900809|434|The SPEAKER|Unknown|Unknown|Unknown|Special|4998|5001|08091890.txt|190|35
510120447|H|18900809|435|Mr. ROGERS|Unknown|ROGERS|Unknown|M|5002|5003|08091890.txt|60|13
510120448|H|18900809|436|The SPEAKER|Unknown|Unknown|Unknown|Special|5004|5007|08091890.txt|192|33
510120449|H|18900809|437|Mr. PERKINS|Unknown|PERKINS|Unknown|M|5008|5010|08091890.txt|130|22
510120450|H|18900809|438|Mr. CANNON|Unknown|CANNON|Unknown|M|5011|5012|08091890.txt|68|14
510120451|H|18900809|439|Mr. ROGERS|Unknown|ROGERS|Unknown|M|5013|5036|08091890.txt|1565|279
510120452|H|18900809|440|The SPEAKER|Unknown|Unknown|Unknown|Special|5037|5037|08091890.txt|39|6
510120453|H|18900809|441|Mr. PERKINS|Unknown|PERKINS|Unknown|M|5039|5039|08091890.txt|12|2
510120454|H|18900809|442|Mr. SPRINGER|Unknown|SPRINGER|Unknown|M|5040|5041|08091890.txt|107|20
510120455|H|18900809|443|The SPEAKER|Unknown|Unknown|Unknown|Special|5042|5042|08091890.txt|36|6
510120456|H|18900809|444|Mr. SPRINGER|Unknown|SPRINGER|Unknown|M|5043|5044|08091890.txt|16|4
510120457|H|18900809|445|The SPEAKER|Unknown|Unknown|Unknown|Special|5045|5045|08091890.txt|15|3
510120458|H|18900809|446|Mr. PERKINS|Unknown|PERKINS|Unknown|M|5046|5051|08091890.txt|343|66
510120459|H|18900809|447|Mr. CANNON|Unknown|CANNON|Unknown|M|5052|5055|08091890.txt|197|34
510120460|H|18900809|448|Mr. PERKINS|Unknown|PERKINS|Unknown|M|5056|5058|08091890.txt|118|20
510120461|H|18900809|449|Mr. BRECKINRIDGE. of Kentucky|Unknown|BRECKINRIDGE|Kentucky|M|5059|5060|08091890.txt|92|14
510120462|H|18900809|450|The SPEAKER|Unknown|Unknown|Unknown|Special|5061|5061|08091890.txt|40|7
510120463|H|18900809|451|Mr. BRECKINRIDGE. of Kentucky|Unknown|BRECKINRIDGE|Kentucky|M|5062|5067|08091890.txt|328|65
510120464|H|18900809|452|The SPEAKER|Unknown|Unknown|Unknown|Special|5068|5069|08091890.txt|82|15
510120465|H|18900809|453|Mr. BRECKINRIDGE. of Kentucky|Unknown|BRECKINRIDGE|Kentucky|M|5070|5072|08091890.txt|112|22
510120466|H|18900809|454|The SPEAKER|Unknown|Unknown|Unknown|Special|5073|5074|08091890.txt|74|12
510120467|H|18900809|455|Mr. BRECKINRIDGE. of Kentucky|Unknown|BRECKINRIDGE|Kentucky|M|5075|5076|08091890.txt|40|8
510120468|H|18900809|456|The SPEAKER|Unknown|Unknown|Unknown|Special|5077|5079|08091890.txt|146|25
510120469|H|18900809|457|Mr. BRECKINRIDGE. of Kentucky|Unknown|BRECKINRIDGE|Kentucky|M|5080|5082|08091890.txt|147|25
510120470|H|18900809|458|The SPEAKER|Unknown|Unknown|Unknown|Special|5083|5084|08091890.txt|71|12
510120471|H|18900809|459|Mr. BRECKINRIDGE. of Kentucky|Unknown|BRECKINRIDGE|Kentucky|M|5085|5087|08091890.txt|101|19
510120472|H|18900809|460|The SPEAKER|Unknown|Unknown|Unknown|Special|5088|5089|08091890.txt|76|12
510120473|H|18900809|461|Mr. PEEL|Unknown|PEEL|Unknown|M|5090|5091|08091890.txt|73|14
510120474|H|18900809|462|The SPEAKER|Unknown|Unknown|Unknown|Special|5092|5095|08091890.txt|216|38
510120475|H|18900809|463|Mr. PEEL|Unknown|PEEL|Unknown|M|5096|5122|08091890.txt|1795|323
510120476|H|18900809|464|Mr. PEEL|Unknown|PEEL|Unknown|M|5184|5202|08091890.txt|1188|217
510120477|H|18900809|465|Mr. CANNON|Unknown|CANNON|Unknown|M|5203|5203|08091890.txt|35|5
510120478|H|18900809|466|Mr. PEEL|Unknown|PEEL|Unknown|M|5204|5205|08091890.txt|76|16
510120479|H|18900809|467|Air. CANNON|Unknown|CANNON|Unknown|M|5206|5206|08091890.txt|36|6
510120480|H|18900809|468|Mr. PEEL|Unknown|PEEL|Unknown|M|5207|5219|08091890.txt|828|157
510120481|H|18900809|469|Mr. CANNON|Unknown|CANNON|Unknown|M|5220|5222|08091890.txt|159|26
510120482|H|18900809|470|Mr. PEEL|Unknown|PEEL|Unknown|M|5223|5230|08091890.txt|509|91
510120483|H|18900809|471|Mr. CANNON|Unknown|CANNON|Unknown|M|5231|5232|08091890.txt|98|17
510120484|H|18900809|472|Mr. PEEL|Unknown|PEEL|Unknown|M|5233|5234|08091890.txt|91|16
510120485|H|18900809|473|Mr. CANNON|Unknown|CANNON|Unknown|M|5235|5235|08091890.txt|49|8
510120486|H|18900809|474|Mr. PEEL|Unknown|PEEL|Unknown|M|5236|5238|08091890.txt|99|19
510120487|H|18900809|475|Mr. CANNON|Unknown|CANNON|Unknown|M|5239|5243|08091890.txt|282|54
510120488|H|18900809|476|Mr. PEEL|Unknown|PEEL|Unknown|M|5244|5278|08091890.txt|2304|437
