speech_id|chamber|date|number_within_file|speaker|first_name|last_name|state|gender|line_start|line_end|file|char_count|word_count
660149108|H|19200110|311|Mr. DALLINGER|Unknown|DALLINGER|Unknown|M|5818|5819|01101920.txt|55|11
660149109|H|19200110|312|The SPEAKER|Unknown|Unknown|Unknown|Special|5820|5821|01101920.txt|44|8
660149110|H|19200110|313|Mr. DALLINGER|Unknown|DALLINGER|Unknown|M|5822|5823|01101920.txt|68|11
660149111|H|19200110|314|Mr. KLECZKA|Unknown|KLECZKA|Unknown|M|5824|5935|01101920.txt|5588|931
660149112|H|19200110|315|Mr. DAILINGER|Unknown|DAILINGER|Unknown|M|5936|5937|01101920.txt|78|13
660149113|H|19200110|316|Mr. VOIGT|Unknown|VOIGT|Unknown|M|5938|5979|01101920.txt|2349|430
660149114|H|19200110|317|Mr. GREENE of Vermont|Unknown|GREENE|Vermont|M|5980|5980|01101920.txt|25|4
660149115|H|19200110|318|Mr. GREENE of Vernmont|Unknown|GREENE|Vernmont|M|5982|5986|01101920.txt|207|38
660149116|H|19200110|319|Mr. VOIGT|Unknown|VOIGT|Unknown|M|5987|5998|01101920.txt|621|113
660149117|H|19200110|320|Mr. BLANTON|Unknown|BLANTON|Unknown|M|5999|5999|01101920.txt|25|4
660149118|H|19200110|321|Mr. VOIGT|Unknown|VOIGT|Unknown|M|6000|6027|01101920.txt|1593|296
660149119|H|19200110|322|Mr. QUIN|Unknown|QUIN|Unknown|M|6028|6036|01101920.txt|465|85
660149120|H|19200110|323|Air. BLANTON|Unknown|BLANTON|Unknown|M|6037|6037|01101920.txt|9|2
660149121|H|19200110|324|Air. MANN of Illinois|Unknown|MANN|Illinois|M|6038|6039|01101920.txt|75|12
660149122|H|19200110|325|Mr. SISSON|Unknown|SISSON|Unknown|M|6040|6041|01101920.txt|102|18
660149123|H|19200110|326|Mr. BLANTON|Unknown|BLANTON|Unknown|M|6042|6042|01101920.txt|43|10
660149124|H|19200110|327|Mr. SISSON|Unknown|SISSON|Unknown|M|6043|6045|01101920.txt|128|29
660149125|H|19200110|328|The SPEAKIR|Unknown|Unknown|Unknown|Special|6046|6047|01101920.txt|83|16
660149126|H|19200110|329|Mr. BLANTON|Unknown|BLANTON|Unknown|M|6048|6048|01101920.txt|26|5
660149127|H|19200110|330|Mr. SISSON|Unknown|SISSON|Unknown|M|6049|6052|01101920.txt|175|31
660149128|H|19200110|331|Mr. DYER|Unknown|DYER|Unknown|M|6053|6053|01101920.txt|41|7
660149129|H|19200110|332|Mr. BLANTON|Unknown|BLANTON|Unknown|M|6054|6054|01101920.txt|40|7
660149130|H|19200110|333|Mi. SISSON|Unknown|SISSON|Unknown|Unknown|6055|6056|01101920.txt|101|19
660149131|H|19200110|334|Mr. SISSON|Unknown|SISSON|Unknown|M|6057|6057|01101920.txt|24|5
