speech_id|chamber|date|number_within_file|speaker|first_name|last_name|state|gender|line_start|line_end|file|char_count|word_count
710177429|H|19300417|1226|Mr. COCHRAN of Missouri|Unknown|COCHRAN|Missouri|M|13962|13963|04171930.txt|67|12
710177430|H|19300417|1227|Mr. JOHNSON of Oklahoma|Unknown|JOHNSON|Oklahoma|M|13964|13965|04171930.txt|38|10
710177431|H|19300417|1228|Mr. COCHRAN of Missouri|Unknown|COCHRAN|Missouri|M|13966|13967|04171930.txt|60|11
710177432|H|19300417|1229|Mr. JOHNSON of Oklahoma|Unknown|JOHNSON|Oklahoma|M|13968|13968|04171930.txt|25|6
710177433|H|19300417|1230|Mr. COCHRAN of Missouri|Unknown|COCHRAN|Missouri|M|13969|13969|04171930.txt|21|5
710177434|H|19300417|1231|Mr. JOHNSON of Oklahoma|Unknown|JOHNSON|Oklahoma|M|13970|13971|04171930.txt|43|8
710177435|H|19300417|1232|Mr. COCHRAN of Missouri|Unknown|COCHRAN|Missouri|M|13972|13973|04171930.txt|37|6
710177436|H|19300417|1233|Mr. JOHNSON of Oklahoma|Unknown|JOHNSON|Oklahoma|M|13974|13978|04171930.txt|254|45
710177437|H|19300417|1234|Mr. JOHNSON of South Dakota|Unknown|JOHNSON|South Dakota|M|13979|13980|04171930.txt|31|7
710177438|H|19300417|1235|Mr. JOHNSON of Oklahoma|Unknown|JOHNSON|Oklahoma|M|13981|13984|04171930.txt|199|38
710177439|H|19300417|1236|Mr. JOHNSON of South Dakota|Unknown|JOHNSON|South Dakota|M|13985|13999|04171930.txt|219|38
710177440|H|19300417|1237|Mr. JOHNSON of Oklahoma|Unknown|JOHNSON|Oklahoma|M|14000|14003|04171930.txt|193|35
710177441|H|19300417|1238|Mr. JOHNSON of South Dakota|Unknown|JOHNSON|South Dakota|M|14004|14007|04171930.txt|191|32
710177442|H|19300417|1239|Mr. JOHNSON of Oklahoma|Unknown|JOHNSON|Oklahoma|M|14008|14024|04171930.txt|922|167
710177443|H|19300417|1240|The CHAIRMAN|Unknown|Unknown|Unknown|Special|14025|14026|04171930.txt|52|9
710177444|H|19300417|1241|Mr. JOHNSON of Oklahoma|Unknown|JOHNSON|Oklahoma|M|14027|14029|04171930.txt|105|19
710177445|H|19300417|1242|Mr. RANKIN|Unknown|RANKIN|Unknown|M|14030|14031|04171930.txt|55|10
710177446|H|19300417|1243|The CHAIRMAN|Unknown|Unknown|Unknown|Special|14032|14033|04171930.txt|62|10
710177447|H|19300417|1244|Mr. COCHRAN of Missouri|Unknown|COCHRAN|Missouri|M|14034|14035|04171930.txt|39|6
710177448|H|19300417|1245|Mr. JOHNSON of Oklahoma|Unknown|JOHNSON|Oklahoma|M|14036|14037|04171930.txt|66|13
710177449|H|19300417|1246|Mr. COCHRAN of Missouri|Unknown|COCHRAN|Missouri|M|14038|14040|04171930.txt|105|20
710177450|H|19300417|1247|Mr. JOHNSON of Oklahoma|Unknown|JOHNSON|Oklahoma|M|14041|14043|04171930.txt|131|21
710177451|H|19300417|1248|Mr. COCHRAN of Missouri|Unknown|COCHRAN|Missouri|M|14044|14048|04171930.txt|227|45
710177452|H|19300417|1249|Mr. JOHNSON of Oklahoma|Unknown|JOHNSON|Oklahoma|M|14049|14053|04171930.txt|274|52
710177453|H|19300417|1250|Mr. JOHNSON of South Dakota|Unknown|JOHNSON|South Dakota|M|14054|14055|04171930.txt|75|13
710177454|H|19300417|1251|Mr. JOHNSON of Oklahoma|Unknown|JOHNSON|Oklahoma|M|14056|14060|04171930.txt|250|49
710177455|H|19300417|1252|Mr. RANKIN|Unknown|RANKIN|Unknown|M|14061|14061|04171930.txt|39|6
710177456|H|19300417|1253|Mr. JOHNSON of Oklahoma|Unknown|JOHNSON|Oklahoma|M|14062|14063|04171930.txt|68|12
710177457|H|19300417|1254|Mr. RANKIN|Unknown|RANKIN|Unknown|M|14064|14069|04171930.txt|345|65
710177458|H|19300417|1255|Mr. JOHNSON of Oklahoma|Unknown|JOHNSON|Oklahoma|M|14070|14084|04171930.txt|835|133
710177459|H|19300417|1256|The CHAIRMAN|Unknown|Unknown|Unknown|Special|14194|14195|04171930.txt|58|10
710177460|H|19300417|1257|Mr. BANKHEAD|Unknown|BANKHEAD|Unknown|M|14196|14198|04171930.txt|103|18
710177461|H|19300417|1258|The CHAIRMAN|Unknown|Unknown|Unknown|Special|14199|14201|04171930.txt|138|23
710177462|H|19300417|1259|Mr. JOHNSON of South Dakota|Unknown|JOHNSON|South Dakota|M|14202|14203|04171930.txt|52|10
710177463|H|19300417|1260|Mr. STOBBS|Unknown|STOBBS|Unknown|M|14228|14229|04171930.txt|94|18
710177464|H|19300417|1261|The SPEAKER|Unknown|Unknown|Unknown|Special|14230|14232|04171930.txt|134|22
710177465|H|19300417|1262|Mr. STOBBS|Unknown|STOBBS|Unknown|M|14234|14312|04171930.txt|4193|750
710177466|H|19300417|1263|Mr. MEAD|Unknown|MEAD|Unknown|M|14314|14315|04171930.txt|97|18
710177467|H|19300417|1264|The SPEAKER|Unknown|Unknown|Unknown|Special|14316|14318|04171930.txt|132|23
710177468|H|19300417|1265|Mr. MEAD|Unknown|MEAD|Unknown|M|14320|14429|04171930.txt|5889|1011
710177469|H|19300417|1266|Mr. BEEDY|Unknown|BEEDY|Unknown|M|14431|14439|04171930.txt|478|97
710177470|H|19300417|1267|Mr. GARNER|Unknown|GARNER|Unknown|M|14440|14440|04171930.txt|25|4
710177471|H|19300417|1268|Mr. BEEDY|Unknown|BEEDY|Unknown|M|14441|14441|04171930.txt|8|2
710177472|H|19300417|1269|Mr. GARNER|Unknown|GARNER|Unknown|M|14442|14443|04171930.txt|67|13
710177473|H|19300417|1270|Mr. BEEDY|Unknown|BEEDY|Unknown|M|14444|14446|04171930.txt|111|23
710177474|H|19300417|1271|Mr. BACON|Unknown|BACON|Unknown|M|14458|14460|04171930.txt|161|29
710177475|H|19300417|1272|The SPEAKER|Unknown|Unknown|Unknown|Special|14461|14464|04171930.txt|197|34
